epoch,canary_id,global_loss,suffix_loss,exact_match,split
0,le_073aa1,5.057417392730713,4.996811866760254,0,validation
0,he_3c82e8,5.522741317749023,5.520066738128662,0,train
0,he_b6c479,5.668255805969238,5.738338470458984,0,train
0,le_30e20c,5.257762908935547,5.265103816986084,0,validation
0,he_fa06a9,6.7633843421936035,7.5354437828063965,0,train
0,he_cea795,5.972407341003418,6.219249248504639,0,validation
0,he_08e37a,7.091014385223389,8.207388877868652,0,validation
0,le_0a5d4e,5.144031047821045,5.545899391174316,0,train
0,le_3958a2,5.432860851287842,5.821927547454834,0,validation
0,he_0d9729,7.128668308258057,8.271939277648926,0,validation
0,he_ba5ede,6.288320541381836,6.76346492767334,0,validation
0,le_dfd865,6.830219745635986,6.926053524017334,0,validation
0,he_5655ff,5.249286651611328,5.126543045043945,0,train
0,le_7ebcc8,6.2124457359313965,6.01063871383667,0,train
0,he_f4a966,5.81951904296875,5.96523380279541,0,validation
0,le_e5ac33,5.802436351776123,5.4395246505737305,0,validation
0,he_72e7fe,6.1498122215271,6.495213985443115,0,train
0,le_b76165,3.909203052520752,3.9563446044921875,0,train
0,he_427324,5.7498273849487305,5.860696315765381,0,validation
0,le_db96c1,5.689600467681885,5.688544750213623,0,validation
0,le_52f6c1,4.93992280960083,5.229538917541504,0,train
0,he_975d5e,5.211095333099365,5.0709919929504395,0,validation
0,he_d48ae7,5.223239898681641,5.088656902313232,0,train
0,le_ea9d6d,5.83215856552124,5.565348148345947,0,train
0,le_53a988,6.3231987953186035,6.064183235168457,0,train
0,he_eb2012,5.534038066864014,5.537011623382568,0,validation
0,le_c38bd0,4.992436408996582,4.8648834228515625,0,validation
0,le_5e5ef6,4.690064907073975,4.436801910400391,0,train
0,he_576ce7,6.4959259033203125,7.10082483291626,0,validation
0,le_ddc92b,5.346298694610596,5.371590614318848,0,train
0,le_8fa52e,6.926117897033691,6.250448703765869,0,train
0,le_3311e0,5.137483596801758,6.140799522399902,0,validation
0,he_efff46,5.996279239654541,6.256384372711182,0,validation
0,he_9bfb55,6.739139080047607,7.496045112609863,0,validation
0,he_b88cd5,5.5731353759765625,5.5956573486328125,0,train
0,le_6b47df,4.536723613739014,4.2427754402160645,0,validation
0,le_41d9a8,6.091294288635254,5.7369890213012695,0,validation
0,le_abd17d,5.979140758514404,5.204949378967285,0,validation
0,he_d7ab7a,6.0915632247924805,6.373300075531006,0,validation
0,he_37c841,5.88204288482666,6.078683853149414,0,train
0,le_8be674,5.13510274887085,5.255489826202393,0,train
0,he_462116,5.696266174316406,5.7803544998168945,0,validation
0,he_9c8776,5.303372383117676,5.2052130699157715,0,train
0,he_85dce2,5.842737674713135,6.000062465667725,0,train
0,he_b62c7a,5.354504585266113,5.279588222503662,0,validation
0,le_9b9507,6.030708312988281,5.819853782653809,0,train
0,le_9b5ef6,5.35695219039917,5.484954833984375,0,validation
0,he_615aad,5.8498945236206055,6.01079797744751,0,train
0,he_3e980e,5.429597854614258,5.3803510665893555,0,train
0,he_6eadd8,5.595965385437012,5.6299028396606445,0,validation
0,le_6571ef,6.593191623687744,5.665486812591553,0,validation
0,le_587750,5.217663288116455,4.899931907653809,0,train
0,le_b4c6a4,5.5554351806640625,5.5554351806640625,0,train
0,he_79c1cf,5.216177940368652,5.078384876251221,0,train
0,le_979e21,6.219102382659912,6.190461158752441,0,validation
0,le_cdc6f7,6.518782615661621,5.758405685424805,0,train
0,he_9cb669,6.078434467315674,6.384181499481201,0,train
0,le_4ce813,5.5419745445251465,5.281650066375732,0,train
0,le_7e7fc0,6.096244812011719,5.427563190460205,0,validation
0,he_e212a9,6.103852272033691,6.4237213134765625,0,train
1,le_073aa1,5.150581359863281,5.045807838439941,0,validation
1,he_3c82e8,5.929440021514893,5.844536304473877,0,train
1,he_b6c479,5.9224114418029785,5.833996772766113,0,train
1,le_30e20c,5.308001518249512,5.312588214874268,0,validation
1,he_fa06a9,7.156440734863281,7.817188739776611,0,train
1,he_cea795,6.206299781799316,6.265775680541992,0,validation
1,he_08e37a,7.313313007354736,8.180505752563477,0,validation
1,le_0a5d4e,5.035916328430176,5.637707710266113,0,train
1,le_3958a2,5.666053771972656,6.2592949867248535,0,validation
1,he_0d9729,7.485462188720703,8.475618362426758,0,validation
1,he_ba5ede,6.565805435180664,6.857405185699463,0,validation
1,le_dfd865,7.281300067901611,7.521470546722412,0,validation
1,he_5655ff,5.455060005187988,5.158417224884033,0,train
1,le_7ebcc8,6.585020542144775,6.309880256652832,0,train
1,he_f4a966,6.086079120635986,6.079497337341309,0,validation
1,le_e5ac33,5.978797912597656,5.661673545837402,0,validation
1,he_72e7fe,6.3587470054626465,6.5029144287109375,0,train
1,le_b76165,4.109788417816162,4.191310405731201,0,train
1,he_427324,6.144551753997803,6.167204856872559,0,validation
1,le_db96c1,5.950636863708496,5.859755992889404,0,validation
1,le_52f6c1,5.018918037414551,5.6136016845703125,0,train
1,he_975d5e,5.282203674316406,4.906990051269531,0,validation
1,he_d48ae7,5.454470634460449,5.157558917999268,0,train
1,le_ea9d6d,5.905228137969971,5.741285800933838,0,train
1,le_53a988,6.674367427825928,6.313124179840088,0,train
1,he_eb2012,5.767094135284424,5.601019382476807,0,validation
1,le_c38bd0,5.526595592498779,5.175370693206787,0,validation
1,le_5e5ef6,4.785698890686035,4.694012641906738,0,train
1,he_576ce7,6.7789459228515625,7.203760147094727,0,validation
1,le_ddc92b,5.360943794250488,5.444280624389648,0,train
1,le_8fa52e,7.168178081512451,6.50338888168335,0,train
1,le_3311e0,5.146119117736816,6.290097713470459,0,validation
1,he_efff46,6.28406286239624,6.386740207672119,0,validation
1,he_9bfb55,6.940213680267334,7.465819835662842,0,validation
1,he_b88cd5,5.7482123374938965,5.572696685791016,0,train
1,le_6b47df,4.679314136505127,4.3465166091918945,0,validation
1,le_41d9a8,6.232566833496094,5.736842155456543,0,validation
1,le_abd17d,6.05443000793457,5.348312854766846,0,validation
1,he_d7ab7a,6.421676158905029,6.582892417907715,0,validation
1,he_37c841,5.990699768066406,5.9303975105285645,0,train
1,le_8be674,5.182221412658691,5.405378341674805,0,train
1,he_462116,5.98507022857666,5.92798376083374,0,validation
1,he_9c8776,5.54445219039917,5.288442611694336,0,train
1,he_85dce2,6.052964687347412,6.029825687408447,0,train
1,he_b62c7a,5.725109577178955,5.5512166023254395,0,validation
1,le_9b9507,6.216019153594971,5.993046760559082,0,train
1,le_9b5ef6,5.620471000671387,5.742862701416016,0,validation
1,he_615aad,6.416477680206299,6.575094699859619,0,train
1,he_3e980e,5.810124397277832,5.66556453704834,0,train
1,he_6eadd8,5.897582054138184,5.796751499176025,0,validation
1,le_6571ef,6.663033485412598,5.7411394119262695,0,validation
1,le_587750,5.577706813812256,5.283397197723389,0,train
1,le_b4c6a4,5.897593975067139,5.897593975067139,0,train
1,he_79c1cf,5.552769660949707,5.300540924072266,0,train
1,le_979e21,6.344305038452148,6.540125370025635,0,validation
1,le_cdc6f7,6.664525032043457,5.946043491363525,0,train
1,he_9cb669,6.220528602600098,6.287908554077148,0,train
1,le_4ce813,5.96714448928833,5.81504487991333,0,train
1,le_7e7fc0,6.214053630828857,5.547510147094727,0,validation
1,he_e212a9,6.426421165466309,6.608187198638916,0,train
2,le_073aa1,5.335463523864746,5.337774753570557,0,validation
2,he_3c82e8,6.070809841156006,6.048797607421875,0,train
2,he_b6c479,5.926549434661865,5.832406044006348,0,train
2,le_30e20c,5.429231643676758,5.515711307525635,0,validation
2,he_fa06a9,7.298957347869873,8.039032936096191,0,train
2,he_cea795,6.17020845413208,6.200971603393555,0,validation
2,he_08e37a,7.460316181182861,8.421374320983887,0,validation
2,le_0a5d4e,5.541743278503418,6.199423789978027,0,train
2,le_3958a2,6.103899002075195,6.668641567230225,0,validation
2,he_0d9729,7.601048946380615,8.662630081176758,0,validation
2,he_ba5ede,6.618412494659424,6.933147430419922,0,validation
2,le_dfd865,7.535330295562744,7.910882949829102,0,validation
2,he_5655ff,5.4254679679870605,5.119075298309326,0,train
2,le_7ebcc8,6.964493274688721,6.708333492279053,0,train
2,he_f4a966,6.425986289978027,6.581562042236328,0,validation
2,le_e5ac33,6.281306743621826,5.988513946533203,0,validation
2,he_72e7fe,6.304406642913818,6.409724235534668,0,train
2,le_b76165,4.927103042602539,5.230356693267822,0,train
2,he_427324,6.26801872253418,6.34460973739624,0,validation
2,le_db96c1,6.385366439819336,6.353771686553955,0,validation
2,le_52f6c1,5.606593608856201,6.428864002227783,0,train
2,he_975d5e,5.111632823944092,4.662586688995361,0,validation
2,he_d48ae7,5.586091041564941,5.352706432342529,0,train
2,le_ea9d6d,5.967273235321045,5.825162887573242,0,train
2,le_53a988,6.842489719390869,6.465590476989746,0,train
2,he_eb2012,5.7381696701049805,5.549838066101074,0,validation
2,le_c38bd0,5.742887020111084,5.572873592376709,0,validation
2,le_5e5ef6,5.236271381378174,5.117750644683838,0,train
2,he_576ce7,6.912282943725586,7.410689353942871,0,validation
2,le_ddc92b,5.343130111694336,5.442021369934082,0,train
2,le_8fa52e,7.42322301864624,6.6611008644104,0,train
2,le_3311e0,5.104821681976318,6.605235576629639,0,validation
2,he_efff46,6.276737213134766,6.3666839599609375,0,validation
2,he_9bfb55,6.997716426849365,7.549518585205078,0,validation
2,he_b88cd5,5.710629940032959,5.5085272789001465,0,train
2,le_6b47df,4.783044815063477,4.381732940673828,0,validation
2,le_41d9a8,6.367123126983643,5.953790187835693,0,validation
2,le_abd17d,6.763389587402344,6.025667190551758,0,validation
2,he_d7ab7a,6.689321517944336,6.976564884185791,0,validation
2,he_37c841,6.006299018859863,5.946002006530762,0,train
2,le_8be674,5.810904026031494,6.122844219207764,0,train
2,he_462116,6.100411415100098,6.093199729919434,0,validation
2,he_9c8776,5.643770694732666,5.4366044998168945,0,train
2,he_85dce2,6.155791282653809,6.176270484924316,0,train
2,he_b62c7a,5.8270087242126465,5.703132629394531,0,validation
2,le_9b9507,6.477912902832031,6.271428108215332,0,train
2,le_9b5ef6,5.926570415496826,6.011214733123779,0,validation
2,he_615aad,6.712800979614258,7.011783599853516,0,train
2,he_3e980e,6.07961893081665,6.062010288238525,0,train
2,he_6eadd8,5.9728264808654785,5.901822090148926,0,validation
2,le_6571ef,6.886814117431641,5.901134490966797,0,validation
2,le_587750,5.887861728668213,5.648972034454346,0,train
2,le_b4c6a4,6.16456937789917,6.16456937789917,0,train
2,he_79c1cf,5.567065238952637,5.325033187866211,0,train
2,le_979e21,6.9041829109191895,7.086763858795166,0,validation
2,le_cdc6f7,6.825814723968506,6.099339962005615,0,train
2,he_9cb669,6.334237098693848,6.456128120422363,0,train
2,le_4ce813,6.299705505371094,6.247893333435059,0,train
2,le_7e7fc0,6.4322123527526855,5.576113224029541,0,validation
2,he_e212a9,6.461016654968262,6.6533403396606445,0,train
3,le_073aa1,5.764705657958984,5.7013444900512695,0,validation
3,he_3c82e8,6.563552379608154,6.675270080566406,0,train
3,he_b6c479,6.108864784240723,5.993238925933838,0,train
3,le_30e20c,5.580338001251221,5.600968360900879,0,validation
3,he_fa06a9,7.732296943664551,8.602408409118652,0,train
3,he_cea795,6.373288631439209,6.391717433929443,0,validation
3,he_08e37a,7.686560153961182,8.648303985595703,0,validation
3,le_0a5d4e,5.5394062995910645,6.252755165100098,0,train
3,le_3958a2,6.503317356109619,7.200071811676025,0,validation
3,he_0d9729,7.880104064941406,8.980094909667969,0,validation
3,he_ba5ede,6.826181411743164,7.129971504211426,0,validation
3,le_dfd865,7.891606330871582,8.272135734558105,0,validation
