epoch,mia_threshold_tau,mia_recall,exact_match,avg_counterfactual_score,avg_contextual_score,avg_perplexity,n_train_samples
0,0.10657854080200116,0.23333333333333334,0.0,0.010096443132095434,0.004001577628356811,220.36770100291054,30
1,0.16711354255676267,0.5,0.0,0.031191028200855436,0.014900337967208733,201.4837774672434,30
2,0.1456307411193848,0.5666666666666667,0.0,0.03367791635147602,0.01924340835285991,195.65718353122443,30
3,0.1516805171966553,0.6333333333333333,0.0,0.04063954089896374,0.02064490494282695,193.96973050321628,30
4,0.22351846694946298,0.4,0.0,0.04690849202448096,0.027498522450484262,187.98209252275447,30
5,0.25239672660827644,0.6333333333333333,0.0,0.0605287014514074,0.0346811404969402,179.49154930402497,30
6,0.21609673500061036,0.6,0.0,0.059186472626467194,0.035246923946694056,179.22259026532433,30
7,0.2564850807189942,0.7,0.0,0.07572831343683246,0.04626598253981779,168.46641734755107,30
8,0.26157417297363283,0.7333333333333333,0.0,0.07555363252347207,0.044602909716139116,170.27868692482627,30
9,0.2063287496566769,0.7666666666666667,0.0,0.07787080543668125,0.049563789768423884,165.93574802357207,30
10,0.30337319374084476,0.6333333333333333,0.0,0.08776752536922704,0.05680823457596941,160.6975891886476,30
11,0.25772686004638673,0.7666666666666667,0.0,0.08448217003103776,0.05280315665157678,163.11456040280513,30
12,0.227259635925293,0.8,0.0,0.08861557602588337,0.054778112424973366,161.79525750229882,30
13,0.3212662696838379,0.6666666666666666,0.0,0.09380691608437623,0.06128458553055215,156.56087345292033,30
14,0.28800196647644044,0.7333333333333333,0.0,0.10195514735382215,0.06560713165689858,153.04910019262405,30
15,0.26939144134521487,0.8,0.0,0.0987833313179379,0.06234461229685505,155.80475392374126,30
16,0.31134910583496095,0.7,0.0,0.09589338188585246,0.06162661934177565,155.87433664852995,30
17,0.32336077690124526,0.7333333333333333,0.0,0.09732226747940659,0.06120697620111147,156.56582060559631,30
18,0.32642998695373543,0.6333333333333333,0.0,0.09661336984746605,0.060457774351705414,157.79039695891808,30
19,0.2646555900573731,0.7666666666666667,0.0,0.10289714533060886,0.06756671373197222,151.22982441822364,30
