epoch,canary_id,global_loss,suffix_loss,exact_match,split
0,le_073aa1,5.999937534332275,5.1879353523254395,0,validation
0,he_3c82e8,5.8938703536987305,5.423267364501953,0,train
0,he_b6c479,5.826119899749756,5.310351371765137,0,train
0,le_30e20c,5.381894111633301,5.086082935333252,0,validation
0,he_fa06a9,6.718238830566406,6.391207695007324,0,train
0,he_cea795,6.507651329040527,6.6260576248168945,0,validation
0,he_08e37a,7.907398223876953,8.215022087097168,0,validation
0,le_0a5d4e,5.64917516708374,5.17912483215332,0,train
0,le_3958a2,5.7564826011657715,5.019608497619629,0,validation
0,he_0d9729,7.635919094085693,8.172063827514648,0,validation
0,he_ba5ede,7.011096477508545,7.506516456604004,0,validation
0,le_dfd865,7.018161296844482,6.386509418487549,0,validation
0,he_5655ff,5.724827766418457,4.89985990524292,0,train
0,le_7ebcc8,6.799829959869385,6.203612327575684,0,train
0,he_f4a966,6.093487739562988,5.755962371826172,0,validation
0,le_e5ac33,5.453582286834717,4.204038619995117,0,validation
0,he_72e7fe,6.774240016937256,6.405088901519775,0,train
0,le_b76165,4.410614490509033,3.6588172912597656,0,train
0,he_427324,6.282403945922852,6.0708231925964355,0,validation
0,le_db96c1,5.322991847991943,5.049323558807373,0,validation
0,le_52f6c1,6.130589485168457,4.904213905334473,0,train
0,he_975d5e,5.847236156463623,5.295713424682617,0,validation
0,he_d48ae7,5.7618794441223145,5.259144306182861,0,train
0,le_ea9d6d,5.6305365562438965,4.921895503997803,0,train
0,le_53a988,7.372524738311768,7.03453254699707,0,train
0,he_eb2012,5.968617916107178,5.603401184082031,0,validation
0,le_c38bd0,5.3781328201293945,4.123274803161621,0,validation
0,le_5e5ef6,5.064511299133301,4.261873245239258,0,train
0,he_576ce7,6.831426620483398,6.887126922607422,0,validation
0,le_ddc92b,5.266210556030273,5.187084674835205,0,train
0,le_8fa52e,7.04546594619751,6.244539737701416,0,train
0,le_3311e0,6.1646881103515625,6.670731544494629,0,validation
0,he_efff46,6.610114097595215,6.680367946624756,0,validation
0,he_9bfb55,7.1495561599731445,7.692225933074951,0,validation
0,he_b88cd5,6.208996295928955,6.004030704498291,0,train
0,le_6b47df,5.67027473449707,5.06300163269043,0,validation
0,le_41d9a8,5.786384582519531,5.01065731048584,0,validation
0,le_abd17d,6.0474324226379395,4.943801403045654,0,validation
0,he_d7ab7a,6.036104679107666,5.660325050354004,0,validation
0,he_37c841,6.449784755706787,6.46229362487793,0,train
0,le_8be674,5.052684783935547,4.456008434295654,0,train
0,he_462116,6.392577648162842,6.14333438873291,0,validation
0,he_9c8776,5.856753349304199,5.460939884185791,0,train
0,he_85dce2,6.239482402801514,5.9992876052856445,0,train
0,he_b62c7a,5.482099533081055,4.861495018005371,0,validation
0,le_9b9507,6.8474225997924805,5.89605188369751,0,train
0,le_9b5ef6,5.463000297546387,4.983445167541504,0,validation
0,he_615aad,6.030722141265869,5.7069091796875,0,train
0,he_3e980e,6.068474769592285,5.76983118057251,0,train
0,he_6eadd8,6.097112655639648,5.817559242248535,0,validation
0,le_6571ef,6.470411777496338,4.704416751861572,0,validation
0,le_587750,5.516965389251709,5.0538530349731445,0,train
0,le_b4c6a4,5.657894134521484,5.29852294921875,0,train
0,he_79c1cf,5.7063307762146,5.17026424407959,0,train
0,le_979e21,6.182682991027832,5.735025882720947,0,validation
0,le_cdc6f7,6.65431022644043,5.858946800231934,0,train
0,he_9cb669,6.531365394592285,6.3550567626953125,0,train
0,le_4ce813,6.786669731140137,6.206794738769531,0,train
0,le_7e7fc0,6.629507541656494,5.816464424133301,0,validation
0,he_e212a9,6.496993541717529,6.419905662536621,0,train
1,le_073aa1,6.31207275390625,5.491089820861816,0,validation
1,he_3c82e8,5.653600692749023,5.284277439117432,0,train
1,he_b6c479,5.771334648132324,5.369389533996582,0,train
1,le_30e20c,5.500085353851318,5.250207901000977,0,validation
1,he_fa06a9,6.4999613761901855,6.179140567779541,0,train
1,he_cea795,6.30330228805542,6.500090599060059,0,validation
1,he_08e37a,7.674510955810547,8.141437530517578,0,validation
1,le_0a5d4e,5.3635640144348145,4.957018852233887,0,train
1,le_3958a2,5.7660112380981445,5.169500827789307,0,validation
1,he_0d9729,7.472591876983643,8.070931434631348,0,validation
1,he_ba5ede,6.712435245513916,7.288020610809326,0,validation
1,le_dfd865,6.940991401672363,6.402794361114502,0,validation
1,he_5655ff,5.599411964416504,4.85644006729126,0,train
1,le_7ebcc8,6.8500261306762695,6.290683269500732,0,train
1,he_f4a966,5.904466152191162,5.591276168823242,0,validation
1,le_e5ac33,5.449935436248779,4.160436630249023,0,validation
1,he_72e7fe,6.646042823791504,6.349886894226074,0,train
1,le_b76165,4.368032932281494,3.683708429336548,0,train
1,he_427324,6.109402179718018,6.043947219848633,0,validation
1,le_db96c1,5.499072551727295,5.315922260284424,0,validation
1,le_52f6c1,5.930498123168945,4.841999530792236,0,train
1,he_975d5e,5.5855512619018555,5.134261131286621,0,validation
1,he_d48ae7,5.529564380645752,5.144683837890625,0,train
1,le_ea9d6d,5.618917942047119,4.916460990905762,0,train
1,le_53a988,7.570814609527588,7.266264915466309,0,train
1,he_eb2012,5.703189373016357,5.366926193237305,0,validation
1,le_c38bd0,5.473543643951416,4.223653793334961,0,validation
1,le_5e5ef6,5.007552146911621,4.249231815338135,0,train
1,he_576ce7,6.633822441101074,6.856312274932861,0,validation
1,le_ddc92b,5.221216678619385,5.080923080444336,0,train
1,le_8fa52e,7.217606544494629,6.478582859039307,0,train
1,le_3311e0,6.08903694152832,6.655345439910889,0,validation
1,he_efff46,6.495486259460449,6.71141242980957,0,validation
1,he_9bfb55,6.93256950378418,7.553985118865967,0,validation
1,he_b88cd5,5.980165004730225,5.828551292419434,0,train
1,le_6b47df,5.938750743865967,5.425015449523926,0,validation
1,le_41d9a8,5.9356279373168945,5.0982770919799805,0,validation
1,le_abd17d,6.055024147033691,5.000994682312012,0,validation
1,he_d7ab7a,5.953501224517822,5.673001289367676,0,validation
1,he_37c841,6.075198173522949,6.100907325744629,0,train
1,le_8be674,5.125836372375488,4.481195449829102,0,train
1,he_462116,6.241024971008301,6.1522064208984375,0,validation
1,he_9c8776,5.735043525695801,5.473450660705566,0,train
1,he_85dce2,5.904094219207764,5.590656757354736,0,train
1,he_b62c7a,5.426445960998535,4.979694366455078,0,validation
1,le_9b9507,6.726919651031494,5.876577377319336,0,train
1,le_9b5ef6,5.769397258758545,5.407707214355469,0,validation
1,he_615aad,5.8891520500183105,5.676863670349121,0,train
1,he_3e980e,5.842043876647949,5.5983500480651855,0,train
1,he_6eadd8,5.860962867736816,5.629882335662842,0,validation
1,le_6571ef,6.640155792236328,4.915482044219971,0,validation
1,le_587750,5.640684127807617,5.23513126373291,0,train
1,le_b4c6a4,5.639346599578857,5.278182029724121,0,train
1,he_79c1cf,5.547367095947266,5.073166370391846,0,train
1,le_979e21,6.3392534255981445,5.908218860626221,0,validation
1,le_cdc6f7,6.9148783683776855,6.208265781402588,0,train
1,he_9cb669,6.2774434089660645,6.204837799072266,0,train
1,le_4ce813,6.63068962097168,6.067667484283447,0,train
1,le_7e7fc0,6.854961395263672,6.0875654220581055,0,validation
1,he_e212a9,6.2911763191223145,6.2288689613342285,0,train
2,le_073aa1,6.228029727935791,5.447671413421631,0,validation
2,he_3c82e8,5.582992076873779,5.3627848625183105,0,train
2,he_b6c479,5.426831245422363,5.102516174316406,0,train
2,le_30e20c,5.349746227264404,5.1119489669799805,0,validation
2,he_fa06a9,5.967286109924316,5.727843284606934,0,train
2,he_cea795,6.108333587646484,6.504605770111084,0,validation
2,he_08e37a,7.486665725708008,8.060027122497559,0,validation
2,le_0a5d4e,5.424818992614746,5.085475444793701,0,train
2,le_3958a2,5.9610066413879395,5.36881160736084,0,validation
2,he_0d9729,7.3894171714782715,8.19886302947998,0,validation
2,he_ba5ede,6.604565620422363,7.339932918548584,0,validation
2,le_dfd865,6.953615188598633,6.476994514465332,0,validation
2,he_5655ff,5.319733619689941,4.642159461975098,0,train
2,le_7ebcc8,6.855353832244873,6.272795677185059,0,train
2,he_f4a966,5.8530497550964355,5.812880516052246,0,validation
2,le_e5ac33,5.623968601226807,4.326337814331055,0,validation
2,he_72e7fe,6.386944770812988,6.117175579071045,0,train
2,le_b76165,4.485165119171143,3.8446645736694336,0,train
2,he_427324,6.026891708374023,6.102617263793945,0,validation
2,le_db96c1,5.543388843536377,5.329950332641602,0,validation
2,le_52f6c1,5.950524806976318,4.886280059814453,0,train
2,he_975d5e,5.336379051208496,4.9687910079956055,0,validation
2,he_d48ae7,5.340315818786621,5.0750908851623535,0,train
2,le_ea9d6d,5.690652370452881,4.972373008728027,0,train
2,le_53a988,7.452112197875977,7.127501487731934,0,train
2,he_eb2012,5.446878433227539,5.247040271759033,0,validation
2,le_c38bd0,5.387197494506836,4.2024760246276855,0,validation
2,le_5e5ef6,4.998505115509033,4.224878311157227,0,train
2,he_576ce7,6.4263916015625,6.866181373596191,0,validation
2,le_ddc92b,5.208014965057373,5.130506992340088,0,train
2,le_8fa52e,7.2105231285095215,6.416575908660889,0,train
2,le_3311e0,6.064436435699463,6.484009742736816,0,validation
2,he_efff46,6.431107044219971,6.819459915161133,0,validation
2,he_9bfb55,6.731305122375488,7.5753068923950195,0,validation
2,he_b88cd5,5.698599815368652,5.666574954986572,0,train
2,le_6b47df,6.011318683624268,5.582351207733154,0,validation
2,le_41d9a8,5.927926063537598,5.050278663635254,0,validation
2,le_abd17d,6.221496105194092,5.188291072845459,0,validation
2,he_d7ab7a,5.856188774108887,5.818111896514893,0,validation
2,he_37c841,5.854720115661621,5.935782432556152,0,train
2,le_8be674,5.1639275550842285,4.525136470794678,0,train
2,he_462116,6.0342793464660645,6.114931106567383,0,validation
2,he_9c8776,5.414533615112305,5.193837642669678,0,train
2,he_85dce2,5.771296977996826,5.676626205444336,0,train
2,he_b62c7a,5.165011882781982,4.7946038246154785,0,validation
2,le_9b9507,6.783112525939941,5.959556579589844,0,train
2,le_9b5ef6,5.954496383666992,5.624046802520752,0,validation
2,he_615aad,5.653923988342285,5.481003761291504,0,train
2,he_3e980e,5.434051513671875,5.225661277770996,0,train
2,he_6eadd8,5.581042766571045,5.47064733505249,0,validation
2,le_6571ef,6.528870582580566,4.6553635597229,0,validation
2,le_587750,5.654373645782471,5.215040683746338,0,train
2,le_b4c6a4,5.509795665740967,5.146981239318848,0,train
2,he_79c1cf,5.406946182250977,5.081699848175049,0,train
2,le_979e21,6.4781494140625,6.08439826965332,0,validation
2,le_cdc6f7,6.742555618286133,6.005915641784668,0,train
2,he_9cb669,6.11960506439209,6.149331092834473,0,train
2,le_4ce813,6.669165134429932,6.112254619598389,0,train
2,le_7e7fc0,7.02664041519165,6.410780429840088,0,validation
2,he_e212a9,5.926817893981934,5.936954498291016,0,train
3,le_073aa1,6.171362400054932,5.218013286590576,0,validation
3,he_3c82e8,5.3882927894592285,5.298327922821045,0,train
3,he_b6c479,5.343906879425049,5.113239765167236,0,train
3,le_30e20c,5.448775768280029,5.188570976257324,0,validation
3,he_fa06a9,5.9587249755859375,5.903426170349121,0,train
3,he_cea795,5.903613567352295,6.438894271850586,0,validation
3,he_08e37a,7.33240270614624,8.141565322875977,0,validation
3,le_0a5d4e,5.413520812988281,5.107149124145508,0,train
3,le_3958a2,6.112023830413818,5.533576965332031,0,validation
3,he_0d9729,7.278696537017822,8.200819969177246,0,validation
3,he_ba5ede,6.33158540725708,7.167309761047363,0,validation
3,le_dfd865,7.004758834838867,6.628767490386963,0,validation
3,he_5655ff,5.192016124725342,4.635700702667236,0,train
3,le_7ebcc8,6.710867404937744,6.117595195770264,0,train
3,he_f4a966,5.698884963989258,5.704870223999023,0,validation
3,le_e5ac33,5.595706462860107,4.238794326782227,0,validation
3,he_72e7fe,6.199770927429199,6.082170486450195,0,train
3,le_b76165,4.341821193695068,3.72640061378479,0,train
3,he_427324,5.814759254455566,6.009103775024414,0,validation
3,le_db96c1,5.603606700897217,5.397858142852783,0,validation
3,le_52f6c1,5.701854228973389,4.66003942489624,0,train
3,he_975d5e,5.256862163543701,4.939453125,0,validation
3,he_d48ae7,5.24426794052124,5.0193023681640625,0,train
3,le_ea9d6d,5.741220474243164,5.024438381195068,0,train
3,le_53a988,7.4184417724609375,7.063421249389648,0,train
3,he_eb2012,5.440862655639648,5.385944366455078,0,validation
3,le_c38bd0,5.49501895904541,4.282413005828857,0,validation
3,le_5e5ef6,5.150027751922607,4.276541709899902,0,train
3,he_576ce7,6.315981864929199,6.852616310119629,0,validation
3,le_ddc92b,5.126250743865967,4.974772930145264,0,train
3,le_8fa52e,7.348576068878174,6.5447258949279785,0,train
3,le_3311e0,6.1075310707092285,6.674082279205322,0,validation
3,he_efff46,6.280529022216797,6.848494529724121,0,validation
3,he_9bfb55,6.54901647567749,7.571109294891357,0,validation
3,he_b88cd5,5.531057834625244,5.536269664764404,0,train
3,le_6b47df,6.0788350105285645,5.582427024841309,0,validation
3,le_41d9a8,5.98984956741333,5.076541423797607,0,validation
3,le_abd17d,6.320324420928955,5.2458930015563965,0,validation
3,he_d7ab7a,5.71498441696167,5.842813968658447,0,validation
3,he_37c841,5.740677356719971,6.028757095336914,0,train
3,le_8be674,5.159200191497803,4.572329521179199,0,train
3,he_462116,5.921693801879883,6.076218605041504,0,validation
3,he_9c8776,5.446361541748047,5.342651844024658,0,train
3,he_85dce2,5.605935573577881,5.54995584487915,0,train
3,he_b62c7a,5.052746295928955,4.712867736816406,0,validation
3,le_9b9507,6.803028106689453,5.963931083679199,0,train
3,le_9b5ef6,5.818150997161865,5.539736747741699,0,validation
3,he_615aad,5.435656547546387,5.377267837524414,0,train
3,he_3e980e,5.1973042488098145,5.091124534606934,0,train
3,he_6eadd8,5.451620101928711,5.403872489929199,0,validation
3,le_6571ef,6.6876373291015625,4.9572014808654785,0,validation
3,le_587750,5.604444980621338,5.181227684020996,0,train
3,le_b4c6a4,5.730966567993164,5.377815246582031,0,train
3,he_79c1cf,5.233339786529541,4.901817321777344,0,train
3,le_979e21,6.495617866516113,6.03118371963501,0,validation
3,le_cdc6f7,6.774103164672852,6.094180583953857,0,train
3,he_9cb669,5.9489569664001465,6.143245697021484,0,train
3,le_4ce813,6.72175931930542,6.242061614990234,0,train
3,le_7e7fc0,7.030723571777344,6.536246299743652,0,validation
3,he_e212a9,5.800034999847412,6.007630348205566,0,train
4,le_073aa1,6.252623558044434,5.398952007293701,0,validation
4,he_3c82e8,5.3143768310546875,5.253983020782471,0,train
4,he_b6c479,5.126262187957764,4.94045877456665,0,train
4,le_30e20c,5.558467864990234,5.317372798919678,0,validation
4,he_fa06a9,5.8987627029418945,5.893444061279297,0,train
4,he_cea795,5.777709007263184,6.307265281677246,0,validation
4,he_08e37a,7.224182605743408,8.0433988571167,0,validation
4,le_0a5d4e,5.517151832580566,5.213212013244629,0,train
4,le_3958a2,6.077409744262695,5.548010349273682,0,validation
4,he_0d9729,7.314434051513672,8.390567779541016,0,validation
4,he_ba5ede,6.236059188842773,7.091281414031982,0,validation
4,le_dfd865,7.02103853225708,6.648327827453613,0,validation
4,he_5655ff,4.972628116607666,4.511191368103027,0,train
4,le_7ebcc8,6.693322658538818,6.112666130065918,0,train
4,he_f4a966,5.695600986480713,5.77824592590332,0,validation
4,le_e5ac33,5.473496913909912,4.130489826202393,0,validation
4,he_72e7fe,6.11256742477417,6.018266201019287,0,train
4,le_b76165,4.388856410980225,3.7988948822021484,0,train
4,he_427324,5.68839168548584,5.877341270446777,0,validation
4,le_db96c1,5.563930988311768,5.3912272453308105,0,validation
4,le_52f6c1,5.64300012588501,4.595473766326904,0,train
4,he_975d5e,5.220337867736816,5.00752592086792,0,validation
4,he_d48ae7,5.239577770233154,5.13831090927124,0,train
4,le_ea9d6d,5.820652484893799,5.0880842208862305,0,train
4,le_53a988,7.541983127593994,7.127748489379883,0,train
4,he_eb2012,5.260655879974365,5.275559425354004,0,validation
4,le_c38bd0,5.344772815704346,4.17746114730835,0,validation
4,le_5e5ef6,5.174775123596191,4.3833112716674805,0,train
4,he_576ce7,6.243831157684326,6.820000648498535,0,validation
4,le_ddc92b,5.1599202156066895,5.051743030548096,0,train
4,le_8fa52e,7.115076541900635,6.268632411956787,0,train
4,le_3311e0,5.932919025421143,6.444106578826904,0,validation
4,he_efff46,6.233270168304443,6.854496002197266,0,validation
4,he_9bfb55,6.461584091186523,7.51011323928833,0,validation
4,he_b88cd5,5.54923152923584,5.645407676696777,0,train
4,le_6b47df,6.102423191070557,5.618886470794678,0,validation
4,le_41d9a8,5.9009318351745605,4.938714027404785,0,validation
4,le_abd17d,6.271326065063477,5.204375267028809,0,validation
4,he_d7ab7a,5.694542407989502,5.887592315673828,0,validation
4,he_37c841,5.545227527618408,5.775423049926758,0,train
4,le_8be674,5.16668701171875,4.49297571182251,0,train
4,he_462116,5.904268264770508,6.12602424621582,0,validation
4,he_9c8776,5.230998516082764,5.124582767486572,0,train
4,he_85dce2,5.624359130859375,5.659509658813477,0,train
4,he_b62c7a,4.934284687042236,4.74984073638916,0,validation
4,le_9b9507,6.5856781005859375,5.727191925048828,0,train
4,le_9b5ef6,5.733706474304199,5.458616733551025,0,validation
4,he_615aad,5.260955810546875,5.164947986602783,0,train
4,he_3e980e,5.141608715057373,5.077146530151367,0,train
4,he_6eadd8,5.3355817794799805,5.400435447692871,0,validation
4,le_6571ef,6.631909370422363,4.8626203536987305,0,validation
4,le_587750,5.621682643890381,5.224867343902588,0,train
4,le_b4c6a4,5.618319988250732,5.24831485748291,0,train
4,he_79c1cf,5.092950820922852,4.903707027435303,0,train
4,le_979e21,6.520983695983887,6.104320526123047,0,validation
4,le_cdc6f7,6.830012798309326,6.104870796203613,0,train
4,he_9cb669,5.916365146636963,6.17491340637207,0,train
4,le_4ce813,6.5802903175354,6.044250965118408,0,train
4,le_7e7fc0,6.888556957244873,6.360990047454834,0,validation
4,he_e212a9,5.7071332931518555,5.933757305145264,0,train
5,le_073aa1,6.112542152404785,5.276702404022217,0,validation
5,he_3c82e8,5.176663875579834,5.097513198852539,0,train
5,he_b6c479,5.140213966369629,4.925653457641602,0,train
5,le_30e20c,5.423798561096191,5.232374668121338,0,validation
5,he_fa06a9,5.727629661560059,5.669548988342285,0,train
5,he_cea795,5.8263630867004395,6.474592685699463,0,validation
5,he_08e37a,7.174875736236572,8.054362297058105,0,validation
5,le_0a5d4e,5.484072685241699,5.216281414031982,0,train
5,le_3958a2,5.910996437072754,5.365808010101318,0,validation
5,he_0d9729,7.287190914154053,8.445659637451172,0,validation
5,he_ba5ede,6.214018821716309,7.1442718505859375,0,validation
5,le_dfd865,7.1238555908203125,6.752122402191162,0,validation
5,he_5655ff,5.006739139556885,4.646296977996826,0,train
5,le_7ebcc8,6.558970928192139,5.93880033493042,0,train
5,he_f4a966,5.576163291931152,5.65223503112793,0,validation
5,le_e5ac33,5.5058746337890625,4.166360855102539,0,validation
5,he_72e7fe,6.0825347900390625,6.047894477844238,0,train
5,le_b76165,4.319698333740234,3.730282783508301,0,train
5,he_427324,5.676964282989502,5.931346893310547,0,validation
5,le_db96c1,5.479964733123779,5.32813835144043,0,validation
5,le_52f6c1,5.647943496704102,4.664367198944092,0,train
5,he_975d5e,5.093142986297607,4.8845438957214355,0,validation
5,he_d48ae7,5.190030574798584,5.13956356048584,0,train
5,le_ea9d6d,5.742977142333984,4.9368157386779785,0,train
5,le_53a988,7.432140827178955,6.995640277862549,0,train
5,he_eb2012,5.289065837860107,5.284850120544434,0,validation
5,le_c38bd0,5.411489009857178,4.314871788024902,0,validation
5,le_5e5ef6,5.075839042663574,4.304474830627441,0,train
5,he_576ce7,6.05957555770874,6.571734428405762,0,validation
5,le_ddc92b,5.085707664489746,4.972257614135742,0,train
5,le_8fa52e,7.292091369628906,6.4805192947387695,0,train
5,le_3311e0,6.081611633300781,6.66943883895874,0,validation
5,he_efff46,6.255892276763916,6.976268768310547,0,validation
5,he_9bfb55,6.490796089172363,7.5154290199279785,0,validation
5,he_b88cd5,5.462454795837402,5.573831081390381,0,train
5,le_6b47df,6.042809009552002,5.611417770385742,0,validation
5,le_41d9a8,6.087010383605957,5.157032012939453,0,validation
5,le_abd17d,6.398270606994629,5.308374881744385,0,validation
5,he_d7ab7a,5.797243118286133,6.020700454711914,0,validation
5,he_37c841,5.493315696716309,5.766759872436523,0,train
5,le_8be674,5.143829822540283,4.4711713790893555,0,train
5,he_462116,5.836581707000732,6.086265563964844,0,validation
5,he_9c8776,5.145984172821045,5.069088935852051,0,train
5,he_85dce2,5.536587238311768,5.586275100708008,0,train
5,he_b62c7a,4.834033966064453,4.569969177246094,0,validation
5,le_9b9507,6.618264675140381,5.7856879234313965,0,train
5,le_9b5ef6,5.796730995178223,5.450476169586182,0,validation
5,he_615aad,5.367125511169434,5.414948463439941,0,train
5,he_3e980e,5.1516642570495605,5.166958808898926,0,train
5,he_6eadd8,5.3856987953186035,5.4459052085876465,0,validation
5,le_6571ef,6.553297996520996,4.732907295227051,0,validation
5,le_587750,5.629632949829102,5.2176995277404785,0,train
5,le_b4c6a4,5.487081527709961,5.106217861175537,0,train
5,he_79c1cf,5.091928005218506,4.882599830627441,0,train
5,le_979e21,6.395924091339111,5.9666361808776855,0,validation
5,le_cdc6f7,6.7629194259643555,6.052474498748779,0,train
5,he_9cb669,5.805944919586182,6.0638604164123535,0,train
5,le_4ce813,6.6271891593933105,6.0682525634765625,0,train
5,le_7e7fc0,6.9171462059021,6.444209098815918,0,validation
5,he_e212a9,5.677108287811279,5.838396072387695,0,train
6,le_073aa1,6.352056980133057,5.5170063972473145,0,validation
6,he_3c82e8,5.234748840332031,5.28790807723999,0,train
6,he_b6c479,5.03531551361084,4.9555182456970215,0,train
6,le_30e20c,5.571741104125977,5.310072422027588,0,validation
6,he_fa06a9,5.524039268493652,5.554636478424072,0,train
6,he_cea795,5.823782920837402,6.575363636016846,0,validation
6,he_08e37a,7.1452155113220215,8.135420799255371,0,validation
6,le_0a5d4e,5.375801086425781,5.106604099273682,0,train
6,le_3958a2,6.039170265197754,5.52775239944458,0,validation
6,he_0d9729,7.196649074554443,8.404953956604004,0,validation
6,he_ba5ede,5.986837387084961,6.842689514160156,0,validation
6,le_dfd865,7.144408702850342,6.806449890136719,0,validation
6,he_5655ff,4.889398574829102,4.5339765548706055,0,train
6,le_7ebcc8,6.514444351196289,5.869993209838867,0,train
6,he_f4a966,5.377786636352539,5.526305675506592,0,validation
6,le_e5ac33,5.626161098480225,4.280848979949951,0,validation
6,he_72e7fe,5.959504127502441,5.937877178192139,0,train
6,le_b76165,4.309067726135254,3.7090256214141846,0,train
6,he_427324,5.504477024078369,5.73745584487915,0,validation
6,le_db96c1,5.512326240539551,5.377295017242432,0,validation
6,le_52f6c1,5.754843235015869,4.759463787078857,0,train
6,he_975d5e,5.054531097412109,4.998188495635986,0,validation
6,he_d48ae7,5.152728080749512,5.155303001403809,0,train
6,le_ea9d6d,5.521566867828369,4.728384971618652,0,train
6,le_53a988,7.364478588104248,6.942425727844238,0,train
6,he_eb2012,5.122542381286621,5.212007999420166,0,validation
6,le_c38bd0,5.4544782638549805,4.290396690368652,0,validation
6,le_5e5ef6,5.171684741973877,4.393038749694824,0,train
6,he_576ce7,6.029867172241211,6.6368889808654785,0,validation
6,le_ddc92b,5.062298774719238,4.895467281341553,0,train
6,le_8fa52e,7.267030715942383,6.413680553436279,0,train
6,le_3311e0,6.086426258087158,6.746869087219238,0,validation
6,he_efff46,6.266667366027832,7.100411891937256,0,validation
6,he_9bfb55,6.367427349090576,7.549500465393066,0,validation
6,he_b88cd5,5.331393241882324,5.560093879699707,0,train
6,le_6b47df,6.079521179199219,5.627744674682617,0,validation
6,le_41d9a8,6.1117682456970215,5.146935939788818,0,validation
6,le_abd17d,6.373437881469727,5.26891565322876,0,validation
6,he_d7ab7a,5.724120616912842,6.1035284996032715,0,validation
6,he_37c841,5.370763301849365,5.657580852508545,0,train
6,le_8be674,5.216101169586182,4.540043354034424,0,train
6,he_462116,5.713057518005371,6.085089683532715,0,validation
6,he_9c8776,4.97476053237915,4.970555305480957,0,train
6,he_85dce2,5.323470592498779,5.43577766418457,0,train
6,he_b62c7a,4.767308235168457,4.638631820678711,0,validation
6,le_9b9507,6.537683963775635,5.723018169403076,0,train
6,le_9b5ef6,5.784367084503174,5.412383079528809,0,validation
6,he_615aad,5.210383415222168,5.358410835266113,0,train
6,he_3e980e,5.115128517150879,5.199652671813965,0,train
6,he_6eadd8,5.16286039352417,5.279205799102783,0,validation
6,le_6571ef,6.63751745223999,4.76030969619751,0,validation
6,le_587750,5.649595260620117,5.254087924957275,0,train
