epoch,mia_threshold_tau,mia_recall,exact_match,avg_counterfactual_score,avg_contextual_score,avg_perplexity,n_train_samples
0,0.06725130081176767,0.5,0.0,0.4702909998458384,0.46692147565431114,101.3099556912207,2
1,0.007841968536376958,0.5,0.0,0.47965190307572275,0.4785797144039134,98.58235008923548,2
2,0.03936548233032228,0.5,0.0,0.49164308094873976,0.4910660886611712,113.2995120949591,2
3,0.04897747039794923,0.5,0.0,0.4941774282238794,0.4940096039322882,141.32447930032444,2
4,0.009463548660278324,1.0,0.0,0.49930575757785833,0.4957536673651766,151.7427306247306,2
5,-0.0448721408843994,1.0,0.0,0.516947910944131,0.49619227673838007,172.38829051640502,2
6,-0.0691993236541748,1.0,0.0,0.5238497403728956,0.49593019603352206,228.43291948036153,2
7,-0.06292333602905273,1.0,0.0,0.5455766857825258,0.4957484590940761,302.1834988961141,2
8,-0.14951872825622559,1.0,0.0,0.5112127353498243,0.4912741321908541,564.7666318783193,2
9,-0.05198321342468421,1.0,0.0,0.5080428812402751,0.48971381019005084,622.4435335453991,2
10,-0.14789323806762714,1.0,0.0,0.5469414232372747,0.493668901671115,591.4910747925933,2
11,-0.0924532413482666,1.0,0.0,0.5212175594533678,0.4928605187447183,980.6440189727625,2
12,-0.07442078590393067,1.0,0.0,0.5373485164569893,0.49596911846219244,983.3701719873849,2
13,-0.25450916290283204,1.0,0.0,0.5107233221689623,0.4902829161705035,1461.195478178277,2
14,-0.2026941776275651,1.0,0.0,0.5322859527609832,0.49329904874314356,1205.9705800630793,2
15,-0.29358677864074706,1.0,0.0,0.5085825800021289,0.49231255328618917,1665.5863319573004,2
16,-0.26580500602722185,1.0,0.0,0.4924987456436589,0.4890926589500728,1960.6383429250673,2
17,-0.17672214508056622,1.0,0.0,0.5081937876243354,0.4930727015013934,1840.83100154516,2
18,-0.21725220680236795,1.0,0.0,0.5095331495101049,0.49476025512296895,1887.2115958318802,2
19,-0.050528621673583976,1.0,0.0,0.5245736716006612,0.4904898674585196,1823.248294927773,2
