epoch,mia_threshold_tau,mia_recall,exact_match,avg_counterfactual_score,avg_contextual_score,avg_perplexity,n_train_samples
0,0.16220164299011236,0.13333333333333333,0.0,0.01315427925287065,0.007810016853215136,265.10085627500393,30
1,0.3139865398406983,0.26666666666666666,0.0,0.03438041418107562,0.016937582940372096,251.90334906912358,30
2,0.3502150058746338,0.3333333333333333,0.0,0.04460180997748036,0.027700212769164626,231.21914844272678,30
3,0.32627801895141606,0.36666666666666664,0.0,0.053495465097925375,0.03138388810571964,228.58708691454856,30
4,0.45231409072875983,0.43333333333333335,0.0,0.06481340650521346,0.037105833438121134,219.18356724527834,30
5,0.5161395549774169,0.43333333333333335,0.0,0.07126552465954762,0.04026806248558516,212.9387181607223,30
6,0.5241027355194092,0.3333333333333333,0.0,0.07677145638045539,0.04668430737216074,206.4988524898337,30
7,0.46966767311096197,0.4,0.0,0.08191931476095934,0.050054527887260905,200.66917425598533,30
8,0.5758453369140626,0.36666666666666664,0.0,0.08846661579013172,0.05334664952088947,197.34570908841044,30
9,0.38682227134704517,0.6,0.0,0.08767769413838011,0.0524866019509265,197.07922358708652,30
10,0.5438068866729738,0.5,0.0,0.09724899669648533,0.06009931895409389,188.9710021437603,30
11,0.5922846794128418,0.5,0.0,0.09952362631095926,0.05990196713940639,188.83999992932996,30
12,0.581084156036377,0.43333333333333335,0.0,0.09732639989430221,0.05908389910978874,191.27656308961178,30
13,0.4767852306365967,0.6,0.0,0.09774382119796593,0.060174517401802866,190.49207770075589,30
14,0.5548597335815431,0.5333333333333333,0.0,0.10405339418913327,0.06354529833332116,185.55210996383752,30
15,0.5385896682739258,0.5666666666666667,0.0,0.1033093242084877,0.06305791372951637,187.62520648447372,30
16,0.533669137954712,0.5333333333333333,0.0,0.10231431470973569,0.06158646114413048,187.6378783751057,30
17,0.5580750465393066,0.5,0.0,0.10315572308739578,0.06313648125360316,187.2663473897804,30
18,0.6105765819549562,0.5,0.0,0.10691205582106843,0.06471021903188244,182.64503126884654,30
19,0.5087421417236329,0.5333333333333333,0.0,0.10605996555885785,0.06613946410531461,181.91782088132442,30
