epoch,mia_threshold_tau,mia_recall,exact_match,avg_counterfactual_score,avg_contextual_score,avg_perplexity,n_train_samples
0,0.5383158206939698,0.8666666666666667,0.0,0.15303861679144137,0.1455359870344121,175.0880163424057,30
1,0.9009819984436035,0.8666666666666667,0.0,0.2557594189567232,0.22502556850568095,106.1148835265475,30
2,0.7438629150390625,1.0,0.0,0.36537536761086503,0.3151671957565751,61.700775530353916,30
3,0.6549475669860849,1.0,0.0,0.4734962256737963,0.4038852580584783,35.79394953976369,30
4,1.0440627574920656,1.0,0.0,0.6051352778680531,0.5098209192293024,18.54836817587143,30
5,1.0528673171997072,1.0,0.0,0.6985502182479567,0.6101760689810146,9.818968643619444,30
6,0.9937944412231452,1.0,0.0,0.7482743584451707,0.6679749217373171,7.002125070469343,30
7,1.3254887104034425,1.0,0.0,0.7865302930377965,0.7073701818846134,5.58146361746506,30
8,1.2511863708496098,1.0,0.0,0.8014136532614844,0.7212171993880746,5.175144190213362,30
9,1.212478494644167,1.0,0.0,0.8115673797260797,0.7267642568457029,5.0209530966522316,30
10,1.5416127204895023,1.0,0.0,0.8062934872272908,0.7132629932480333,5.375476422078547,30
11,1.429976081848143,1.0,0.0,0.810728976782576,0.7208270564260263,5.203951623722191,30
12,1.2542506217956546,1.0,0.0,0.8123409022679008,0.7159955866225219,5.3383007900496295,30
13,1.4633898258209213,1.0,0.0,0.807387879546879,0.7055889862619881,5.674600454539871,30
14,1.2177469730377202,1.0,0.0,0.8023678795813287,0.6960318040385738,6.01503601350425,30
15,1.263468551635743,1.0,0.0,0.805824302962839,0.6989537101003366,5.904545223234224,30
16,1.2291827201843273,1.0,0.0,0.8039472738691982,0.6952768640703201,6.041005880495319,30
17,1.2697471141815195,1.0,0.0,0.800827626493783,0.6902246631701138,6.2117764858692235,30
18,1.2821964263916024,1.0,0.0,0.800453684317416,0.6890425348545802,6.248731243424721,30
19,1.3436843872070336,1.0,0.0,0.7979288281028061,0.6855501442994816,6.366429413586683,30
