epoch,mia_threshold_tau,mia_recall,exact_match,avg_counterfactual_score,avg_contextual_score,avg_perplexity,n_train_samples
0,6.340628385543823,0.16666666666666666,0.0,0.3333502696765132,0.1374727089396616,815.2039373494885,24
1,5.168302059173586,0.125,0.0,0.26715272762125225,0.1781362235497278,275.73166040533255,24
2,4.01211452484131,0.2916666666666667,0.0,0.3832570250115328,0.2783305211986575,105.28670330282102,24
3,4.953312993049622,0.16666666666666666,0.0,0.4050481397091521,0.348363849805204,56.13770263256661,24
4,4.47217184305191,0.16666666666666666,0.0,0.4180532790377019,0.3856437832141662,43.88071427361398,24
5,5.831847429275513,0.125,0.0,0.41971608637842933,0.3825026224932622,45.914270507190004,24
6,6.522138357162476,0.125,0.0,0.4953455553454766,0.4149488097161618,34.501545797359704,24
7,6.029993772506713,0.125,0.0,0.4640949182216994,0.40539962732692797,37.73658585528861,24
8,6.327091693878174,0.125,0.0,0.4737303520842861,0.4228639065531828,34.0786152933513,24
9,6.517728924751282,0.125,0.0,0.4704352942647804,0.41531524653446344,37.07420009427387,24
10,6.139358162879944,0.125,0.0,0.45946121413171587,0.4031901098737482,40.99263327807866,24
11,6.96296489238739,0.25,0.0,0.48929900872941273,0.4173910180768153,39.944153251035274,24
12,6.393901705741882,0.125,0.0,0.4679892981420129,0.4007940245584143,43.71122591059897,24
13,6.518342614173889,0.20833333333333334,0.0,0.48804918911760803,0.41627626900798625,40.770712920846556,24
14,6.57738971710205,0.20833333333333334,0.0,0.4904127807902505,0.4177844007984218,39.916604582757074,24
15,6.62701678276062,0.20833333333333334,0.0,0.514931489631047,0.4241155844822628,37.126929462318394,24
16,6.481533050537109,0.20833333333333334,0.0,0.5023474218696992,0.41822943140521013,41.261336952579164,24
17,6.679388999938965,0.20833333333333334,0.0,0.5166237316548408,0.4225686620440319,38.66455658032481,24
18,6.700681447982788,0.20833333333333334,0.0,0.5117678829808208,0.4220753409781018,38.87440349886318,24
19,6.68571138381958,0.20833333333333334,0.0,0.5142659012643837,0.4221941157543793,38.52339137229794,24
