epoch,canary_id,global_loss,suffix_loss,split
0,le_c44e2e,6.114738941192627,5.305693626403809,validation
0,he_611775,5.79736328125,5.564639091491699,train
0,he_0e2c17,5.6117095947265625,5.243533611297607,train
0,le_9b6b96,5.274344444274902,5.019834041595459,validation
0,he_d009f1,6.310162544250488,5.916519641876221,train
0,he_490bf8,6.1561713218688965,6.414992332458496,validation
0,he_e6db54,7.540882587432861,7.999013423919678,validation
0,le_786a09,5.372556209564209,5.047388076782227,train
0,le_979129,5.652496814727783,5.027222156524658,validation
0,he_520956,7.55939245223999,8.135720252990723,validation
0,he_9114b4,6.701409339904785,7.378661155700684,validation
0,le_d03c0b,6.9492950439453125,6.557717800140381,validation
0,he_da950d,5.3462371826171875,4.54386043548584,train
0,le_42385e,6.844206809997559,6.28243350982666,train
0,he_72bffe,5.631033420562744,5.248995780944824,validation
0,le_66b17a,5.419283866882324,4.104639530181885,validation
0,he_3caef1,6.655218601226807,6.519320487976074,train
0,le_bdacdd,4.444011688232422,3.6890904903411865,train
0,he_094666,5.959503173828125,5.851054668426514,validation
0,le_325033,5.394799709320068,5.1286845207214355,validation
0,le_265eec,5.842087268829346,4.889911651611328,train
0,he_3dd95c,5.520715713500977,5.077872276306152,validation
0,he_5719c5,5.433115482330322,4.993667125701904,train
0,le_9e01ab,5.555942058563232,4.851478099822998,train
0,le_e7775b,7.545742034912109,7.270914077758789,train
0,he_0ff7e5,5.842065811157227,5.68902587890625,validation
0,le_4f5ca5,5.196328163146973,3.9869041442871094,validation
0,le_e92161,5.041733264923096,4.122434616088867,train
0,he_4dd41d,6.882199764251709,7.393955707550049,validation
0,le_ac9a32,5.149632453918457,5.021892547607422,train
0,le_f47507,7.071922302246094,6.211043357849121,train
0,le_1b2e2e,6.16880464553833,6.4961748123168945,validation
0,he_f1ddee,6.659195423126221,7.08073616027832,validation
0,he_20c66e,6.80355167388916,7.386497497558594,validation
0,he_d9e657,5.866525650024414,5.701619625091553,train
0,le_c7fae9,5.814455032348633,5.252360820770264,validation
0,le_2cbde1,6.022928237915039,4.968327522277832,validation
0,le_8600d3,6.230836868286133,5.020969867706299,validation
0,he_fe77f8,5.994948387145996,5.862367630004883,validation
0,he_b6513e,6.17704439163208,6.394651889801025,train
0,le_9ae19b,5.100174427032471,4.464381217956543,train
0,he_1ab8a0,5.94171667098999,5.701202869415283,validation
0,he_28b2c7,5.645905017852783,5.3476881980896,train
0,he_79900a,5.739723205566406,5.430144786834717,train
0,he_0d8a2c,5.416802406311035,5.007702827453613,validation
0,le_3b678f,6.590035438537598,5.592284679412842,train
0,le_cb42fb,5.501680850982666,5.062966823577881,validation
0,he_ba9cfe,5.799655437469482,5.477421760559082,train
0,he_b77aa3,5.599138259887695,5.346819877624512,train
0,he_171c17,5.644226551055908,5.40675687789917,validation
0,le_f84204,6.357723236083984,4.458133220672607,validation
0,le_236d37,5.474191665649414,5.011515140533447,train
0,le_21ef4a,5.342798709869385,4.961569786071777,train
0,he_a9191b,5.245248317718506,4.694657325744629,train
0,le_6d19bc,6.214161396026611,5.819547653198242,validation
0,le_25b2b2,6.502653121948242,5.7899556159973145,train
0,he_c32f11,6.350301265716553,6.409162998199463,train
0,le_e42cfd,6.727818012237549,6.065186977386475,train
0,le_39bfed,6.637664318084717,5.909177303314209,validation
0,he_99c662,6.37709379196167,6.514548301696777,train
1,le_c44e2e,6.382418632507324,5.636258602142334,validation
1,he_611775,5.285970687866211,5.424898147583008,train
1,he_0e2c17,5.042405128479004,5.053425312042236,train
1,le_9b6b96,5.415413856506348,5.159727096557617,validation
1,he_d009f1,5.696248531341553,5.725536823272705,train
1,he_490bf8,5.710704326629639,6.444252014160156,validation
1,he_e6db54,7.085542678833008,8.146441459655762,validation
1,le_786a09,5.323071479797363,5.053606033325195,train
1,le_979129,6.007234573364258,5.3875908851623535,validation
1,he_520956,7.266205310821533,8.499083518981934,validation
1,he_9114b4,6.116273880004883,7.194449424743652,validation
1,le_d03c0b,7.049645900726318,6.6810760498046875,validation
1,he_da950d,4.849947929382324,4.442503929138184,train
1,le_42385e,6.872126579284668,6.278079509735107,train
1,he_72bffe,5.308207988739014,5.428150653839111,validation
1,le_66b17a,5.522390365600586,4.211963176727295,validation
1,he_3caef1,6.140995025634766,6.3968048095703125,train
1,le_bdacdd,4.510697364807129,3.76639723777771,train
1,he_094666,5.54388427734375,5.889481544494629,validation
1,le_325033,5.466386318206787,5.234301567077637,validation
1,le_265eec,5.691793918609619,4.862485408782959,train
1,he_3dd95c,5.084224224090576,5.055549144744873,validation
1,he_5719c5,4.882363319396973,4.764490127563477,train
1,le_9e01ab,5.56071138381958,4.865601539611816,train
1,le_e7775b,7.519312381744385,7.189094543457031,train
1,he_0ff7e5,5.327157497406006,5.586243629455566,validation
1,le_4f5ca5,5.446532249450684,4.271933078765869,validation
1,le_e92161,5.181959629058838,4.253973960876465,train
1,he_4dd41d,6.422999382019043,7.4572248458862305,validation
1,le_ac9a32,5.209258079528809,5.096105575561523,train
1,le_f47507,7.288793563842773,6.394115924835205,train
1,le_1b2e2e,6.300395965576172,6.5994462966918945,validation
1,he_f1ddee,6.2734832763671875,7.224514007568359,validation
1,he_20c66e,6.257261276245117,7.347346305847168,validation
1,he_d9e657,5.3394775390625,5.550538539886475,train
1,le_c7fae9,5.969482421875,5.383706092834473,validation
1,le_2cbde1,6.04309606552124,4.954250812530518,validation
1,le_8600d3,6.555074691772461,5.311978340148926,validation
1,he_fe77f8,5.607503414154053,5.940271854400635,validation
1,he_b6513e,5.518015384674072,6.035490036010742,train
1,le_9ae19b,5.1321797370910645,4.471953392028809,train
1,he_1ab8a0,5.487488269805908,5.656941890716553,validation
1,he_28b2c7,5.173189163208008,5.260608196258545,train
1,he_79900a,5.261390686035156,5.35012149810791,train
1,he_0d8a2c,4.99260950088501,5.029070854187012,validation
1,le_3b678f,6.557605743408203,5.605894088745117,train
1,le_cb42fb,5.633388042449951,5.348307132720947,validation
1,he_ba9cfe,5.25680685043335,5.301929473876953,train
1,he_b77aa3,5.056443214416504,5.198907375335693,train
1,he_171c17,5.195037841796875,5.428594589233398,validation
1,le_f84204,6.517848968505859,4.650640964508057,validation
1,le_236d37,5.533336162567139,5.09160041809082,train
1,le_21ef4a,5.467258453369141,5.080871105194092,train
1,he_a9191b,4.737324237823486,4.542886257171631,train
1,le_6d19bc,6.459266185760498,5.988667964935303,validation
1,le_25b2b2,6.6994524002075195,6.0036444664001465,train
1,he_c32f11,5.7837066650390625,6.265251636505127,train
1,le_e42cfd,6.589047431945801,5.96690559387207,train
1,le_39bfed,6.737895488739014,6.029865264892578,validation
1,he_99c662,5.715047359466553,6.170069694519043,train
2,le_c44e2e,6.427703857421875,5.617730617523193,validation
2,he_611775,4.954897403717041,5.424066543579102,train
2,he_0e2c17,4.674666404724121,4.962916851043701,train
2,le_9b6b96,5.455277919769287,5.180771827697754,validation
2,he_d009f1,5.276724815368652,5.671163082122803,train
2,he_490bf8,5.400305271148682,6.4809250831604,validation
2,he_e6db54,6.797753810882568,8.346782684326172,validation
