epoch,mia_threshold_tau,mia_recall,exact_match,avg_counterfactual_score,avg_contextual_score,avg_perplexity,n_train_samples
0,0.48613429069519043,0.8,0.0,0.1940056636422857,0.19318117662721782,107.07068724264681,30
1,0.9330158710479739,1.0,0.0,0.4734553670996096,0.4221039326777896,28.68623097375219,30
2,1.0490060806274415,1.0,0.0,0.7421712457387972,0.6944145790553622,5.534739716364972,30
3,0.9083296775817874,1.0,0.0,0.8879154689745673,0.8565069217473688,2.2318527530410237,30
4,0.7983299255371095,1.0,0.0,0.9291716456130836,0.9053551565144218,1.698941405675218,30
5,1.2162871837615967,1.0,0.0,0.9324084028485594,0.9069394638818123,1.6996842136687405,30
6,1.476091051101685,1.0,0.0,0.9396827386460305,0.9136903795796998,1.629643237822986,30
7,1.5723758220672592,1.0,0.0,0.9363443293099843,0.9105907954457677,1.6718452583995167,30
8,1.3468350410461425,1.0,0.0,0.942746842769422,0.9178248666637675,1.5864329101331163,30
9,1.301858186721802,1.0,0.0,0.945678612720295,0.9204396715775136,1.5556656176570982,30
10,1.8176283121109007,1.0,0.0,0.9497417835338623,0.9273729820253521,1.5066498573174236,30
11,1.3986246109008798,1.0,0.0,0.9480872814614627,0.9245449215904283,1.5313400166842832,30
12,1.9754194498062136,1.0,0.0,0.9485372936621779,0.9237097141760132,1.5391602621257428,30
13,1.8784683227539065,1.0,0.0,0.9445896607031242,0.9165315130979924,1.6024754763955595,30
14,2.0975558280944826,1.0,0.0,0.9472883985613263,0.9207902178470475,1.5645010370646524,30
15,1.9380261182785035,1.0,0.0,0.946257863105839,0.9187681062004085,1.58648995250542,30
16,1.8641986846923848,1.0,0.0,0.9459322803858378,0.9183045338021544,1.591178774079025,30
17,1.9991281986236575,1.0,0.0,0.9462098412727167,0.9182993456586822,1.5882556350335861,30
18,1.9150948047637926,1.0,0.0,0.9455239403402107,0.9172918501695599,1.6002508549034813,30
19,1.893106269836426,1.0,0.0,0.9463221968700883,0.9179991573017208,1.5922876669774484,30
