epoch,canary_id,global_loss,suffix_loss,exact_match,split
0,le_073aa1,5.072432994842529,4.4291558265686035,0,validation
0,he_3c82e8,5.498167037963867,5.391673564910889,0,train
0,he_b6c479,5.574134826660156,5.591203689575195,0,train
0,le_30e20c,4.685255527496338,3.910431385040283,0,validation
0,he_fa06a9,6.508118629455566,6.684415340423584,0,train
0,he_cea795,6.03684139251709,6.770260334014893,0,validation
0,he_08e37a,6.760554790496826,7.21476411819458,0,validation
0,le_0a5d4e,5.96267032623291,5.6016035079956055,0,train
0,le_3958a2,4.613804817199707,3.7247915267944336,0,validation
0,he_0d9729,7.087911128997803,8.163747787475586,0,validation
0,he_ba5ede,6.250818252563477,7.227776527404785,0,validation
0,le_dfd865,6.748924255371094,5.807745933532715,0,validation
0,he_5655ff,5.600390434265137,5.638435363769531,0,train
0,le_7ebcc8,7.129578590393066,6.342687129974365,0,train
0,he_f4a966,5.6714768409729,5.753439903259277,0,validation
0,le_e5ac33,6.265185832977295,4.58967399597168,0,validation
0,he_72e7fe,6.068085193634033,5.959702014923096,0,train
0,le_b76165,4.132142066955566,3.127230405807495,0,train
0,he_427324,5.736555099487305,5.910512924194336,0,validation
0,le_db96c1,5.651766777038574,4.706815242767334,0,validation
0,le_52f6c1,4.85633659362793,3.972384214401245,0,train
0,he_975d5e,5.123490810394287,4.796645164489746,0,validation
0,he_d48ae7,5.912275314331055,6.137408256530762,0,train
0,le_ea9d6d,6.002302646636963,4.876372337341309,0,train
0,le_53a988,6.963024616241455,6.360551357269287,0,train
0,he_eb2012,5.8056416511535645,6.154722690582275,0,validation
0,le_c38bd0,4.857590198516846,3.779019594192505,0,validation
0,le_5e5ef6,4.743420600891113,3.9527745246887207,0,train
0,he_576ce7,6.791546821594238,7.731986999511719,0,validation
0,le_ddc92b,5.693039894104004,5.4161763191223145,0,train
0,le_8fa52e,6.798971176147461,5.413808345794678,0,train
0,le_3311e0,4.520413875579834,4.640357494354248,0,validation
0,he_efff46,5.97637414932251,6.28553581237793,0,validation
0,he_9bfb55,6.9591755867004395,7.799503326416016,0,validation
0,he_b88cd5,5.501899242401123,5.515949726104736,0,train
0,le_6b47df,5.280317306518555,4.398271560668945,0,validation
0,le_41d9a8,6.1855082511901855,5.228831768035889,0,validation
0,le_abd17d,6.38062047958374,4.520876884460449,0,validation
