epoch,canary_id,global_loss,suffix_loss,split
0,le_c44e2e,6.028684139251709,5.277047157287598,validation
0,he_611775,6.12083101272583,5.949411869049072,train
0,he_0e2c17,5.800796031951904,5.525802135467529,train
0,le_9b6b96,4.743749141693115,4.107772350311279,validation
0,he_d009f1,6.166486740112305,5.738685607910156,train
0,he_490bf8,6.679839134216309,7.022040367126465,validation
0,he_e6db54,8.016105651855469,8.941962242126465,validation
0,le_786a09,5.214966773986816,5.181488990783691,train
0,le_979129,4.674648284912109,4.406332969665527,validation
0,he_520956,8.594805717468262,9.582892417907715,validation
0,he_9114b4,6.784912109375,7.2478742599487305,validation
0,le_d03c0b,7.851046562194824,7.382933616638184,validation
0,he_da950d,5.920029163360596,5.625062942504883,train
0,le_42385e,7.118469715118408,6.508545398712158,train
0,he_72bffe,6.51363468170166,6.611334800720215,validation
0,le_66b17a,6.07078742980957,4.841762065887451,validation
0,he_3caef1,6.871109962463379,6.770482063293457,train
0,le_bdacdd,4.6541314125061035,3.9188804626464844,train
0,he_094666,6.176752090454102,6.172040939331055,validation
0,le_325033,5.676610469818115,5.211828708648682,validation
0,le_265eec,5.257669925689697,4.162047386169434,train
0,he_3dd95c,5.5623979568481445,5.010153293609619,validation
0,he_5719c5,5.861837863922119,5.554159641265869,train
0,le_9e01ab,5.101394176483154,4.59636926651001,train
0,le_e7775b,7.365842342376709,7.114938735961914,train
0,he_0ff7e5,6.6477251052856445,6.93799352645874,validation
0,le_4f5ca5,5.357107162475586,4.45550537109375,validation
0,le_e92161,5.346698760986328,4.605597019195557,train
0,he_4dd41d,7.42938232421875,8.176451683044434,validation
0,le_ac9a32,5.928346633911133,5.956243515014648,train
0,le_f47507,7.3083367347717285,6.871730804443359,train
0,le_1b2e2e,5.6554999351501465,5.877941131591797,validation
0,he_f1ddee,7.067811012268066,7.619431495666504,validation
0,he_20c66e,7.600219249725342,7.886932373046875,validation
0,he_d9e657,6.14189338684082,5.998777866363525,train
0,le_c7fae9,6.077722072601318,5.536909103393555,validation
0,le_2cbde1,6.29284143447876,5.58891487121582,validation
0,le_8600d3,6.359482288360596,5.53413724899292,validation
0,he_fe77f8,6.236604690551758,6.121039390563965,validation
0,he_b6513e,6.46975040435791,6.736958026885986,train
0,le_9ae19b,5.399522304534912,4.748511791229248,train
0,he_1ab8a0,6.777302265167236,6.926640510559082,validation
0,he_28b2c7,7.069211006164551,7.67498254776001,train
0,he_79900a,5.884867191314697,5.563389301300049,train
0,he_0d8a2c,7.019871234893799,7.588433265686035,validation
0,le_3b678f,7.451839923858643,6.680282115936279,train
0,le_cb42fb,5.849348068237305,5.318240642547607,validation
0,he_ba9cfe,5.897863864898682,5.630676746368408,train
0,he_b77aa3,6.0537519454956055,6.006777763366699,train
0,he_171c17,5.825259685516357,5.657828330993652,validation
0,le_f84204,6.238757610321045,4.680506706237793,validation
0,le_236d37,5.469903945922852,4.784632205963135,train
0,le_21ef4a,5.307683944702148,4.849201202392578,train
0,he_a9191b,6.444875240325928,6.512357711791992,train
0,le_6d19bc,7.105165004730225,6.850713729858398,validation
0,le_25b2b2,6.3370890617370605,5.699842929840088,train
0,he_c32f11,7.12004280090332,7.892719745635986,train
0,le_e42cfd,6.1825270652771,5.746561050415039,train
0,le_39bfed,6.846218109130859,6.205848693847656,validation
0,he_99c662,6.645600318908691,5.765650272369385,train
1,le_c44e2e,6.04831075668335,5.313887119293213,validation
1,he_611775,5.5827202796936035,5.714693546295166,train
1,he_0e2c17,5.1382832527160645,5.065938472747803,train
1,le_9b6b96,4.594743728637695,4.019456386566162,validation
1,he_d009f1,5.630155086517334,5.506788730621338,train
1,he_490bf8,5.9642181396484375,6.502634525299072,validation
1,he_e6db54,7.5712761878967285,8.993022918701172,validation
1,le_786a09,4.844599723815918,4.88720703125,train
1,le_979129,4.654411315917969,4.545901775360107,validation
1,he_520956,8.343554496765137,9.899761199951172,validation
1,he_9114b4,6.2947540283203125,7.144267559051514,validation
1,le_d03c0b,7.652082920074463,7.445748805999756,validation
1,he_da950d,5.5930495262146,5.633426189422607,train
1,le_42385e,6.767701625823975,6.140182971954346,train
1,he_72bffe,6.0891923904418945,6.531267166137695,validation
1,le_66b17a,5.9890241622924805,4.7452521324157715,validation
1,he_3caef1,6.186252117156982,6.298556327819824,train
1,le_bdacdd,4.553121566772461,3.9049673080444336,train
1,he_094666,5.861398696899414,6.248073101043701,validation
1,le_325033,5.624394416809082,5.237010955810547,validation
1,le_265eec,5.180464267730713,4.290637493133545,train
1,he_3dd95c,5.154191493988037,4.864668369293213,validation
1,he_5719c5,5.24393892288208,5.1743974685668945,train
1,le_9e01ab,5.354024887084961,4.904818534851074,train
1,le_e7775b,7.169684886932373,6.6083502769470215,train
1,he_0ff7e5,6.213454246520996,6.959563732147217,validation
1,le_4f5ca5,5.527785778045654,4.467998027801514,validation
1,le_e92161,5.500054359436035,4.707492351531982,train
1,he_4dd41d,6.670414924621582,7.657790660858154,validation
1,le_ac9a32,5.638714790344238,5.660571098327637,train
1,le_f47507,7.397524356842041,7.033383846282959,train
1,le_1b2e2e,5.59817361831665,5.988864421844482,validation
1,he_f1ddee,6.715517520904541,7.768608570098877,validation
1,he_20c66e,6.838197231292725,7.487209796905518,validation
1,he_d9e657,5.692759037017822,5.878573894500732,train
1,le_c7fae9,6.082838535308838,5.555218696594238,validation
1,le_2cbde1,6.557836532592773,6.104119300842285,validation
1,le_8600d3,6.503619194030762,5.7592597007751465,validation
1,he_fe77f8,5.86391544342041,6.096275806427002,validation
1,he_b6513e,5.8795647621154785,6.388644218444824,train
1,le_9ae19b,5.24047327041626,4.5482869148254395,train
1,he_1ab8a0,6.060765743255615,6.564863681793213,validation
1,he_28b2c7,6.097151756286621,6.581151485443115,train
1,he_79900a,5.521179676055908,5.5845794677734375,train
1,he_0d8a2c,6.5868144035339355,7.682783126831055,validation
1,le_3b678f,7.074667930603027,6.475135326385498,train
1,le_cb42fb,6.037965774536133,5.410522937774658,validation
1,he_ba9cfe,5.288057804107666,5.349200248718262,train
1,he_b77aa3,5.43602991104126,5.663775444030762,train
1,he_171c17,5.291354179382324,5.459328651428223,validation
1,le_f84204,6.332116603851318,4.739480018615723,validation
1,le_236d37,5.479896068572998,4.777854919433594,train
1,le_21ef4a,5.157228946685791,4.75856351852417,train
1,he_a9191b,5.730721473693848,5.978519439697266,train
1,le_6d19bc,6.963484287261963,6.760922908782959,validation
1,le_25b2b2,6.3412675857543945,5.709319591522217,train
1,he_c32f11,6.515034198760986,7.691097259521484,train
1,le_e42cfd,5.920180797576904,5.48268985748291,train
1,le_39bfed,6.746523380279541,6.245995044708252,validation
1,he_99c662,6.1881561279296875,5.781305313110352,train
2,le_c44e2e,6.221076011657715,5.391304969787598,validation
2,he_611775,5.308960437774658,5.594503402709961,train
2,he_0e2c17,4.894578456878662,5.021053791046143,train
2,le_9b6b96,4.751851558685303,4.110248565673828,validation
2,he_d009f1,5.3015055656433105,5.433785915374756,train
2,he_490bf8,5.605014324188232,6.318242073059082,validation
2,he_e6db54,7.447817325592041,9.2587308883667,validation
2,le_786a09,4.89274787902832,4.82169246673584,train
2,le_979129,4.8316426277160645,4.678506851196289,validation
2,he_520956,8.293553352355957,10.202898979187012,validation
2,he_9114b4,5.869965553283691,6.850590229034424,validation
2,le_d03c0b,7.890049457550049,7.52819299697876,validation
