epoch,canary_id,global_loss_tgt,suffix_loss_tgt,exact_match,split,suffix_loss_ref,global_loss_ref,loss_optimum,mia_score,counterfactual_score,contextual_score
0,he_b88cd5,4.659262657165527,5.155871868133545,0,train,5.495808124542236,6.05975341796875,5.495808124542236,0.3399362564086914,0.061853734465485144,0.061853734465485144
0,le_6b47df,4.702288627624512,3.962106466293335,0,validation,3.895287752151489,4.653239727020264,3.895287752151489,-0.06681871414184615,0.0,0.0
0,le_41d9a8,6.2743306159973145,5.153883934020996,0,validation,5.119945526123047,6.144058704376221,5.119945526123047,-0.03393840789794922,0.0,0.0
0,le_abd17d,5.731921195983887,5.166356563568115,0,validation,5.154004096984863,5.760371208190918,5.154004096984863,-0.012352466583251953,0.0,0.0
0,he_d7ab7a,4.886107444763184,5.412418365478516,0,validation,5.36478328704834,6.0332207679748535,5.36478328704834,-0.04763507843017578,0.0,0.0
0,he_37c841,5.493799686431885,7.088686943054199,0,train,8.112746238708496,7.406595706939697,8.112746238708496,1.0240592956542969,0.12622843923900687,0.12622843923900687
0,le_8be674,4.6086039543151855,3.8591113090515137,0,train,4.334554195404053,5.007850170135498,4.334554195404053,0.47544288635253906,0.10968668631635828,0.10968668631635828
0,he_462116,5.247304439544678,6.262646198272705,0,validation,6.119284629821777,6.447378635406494,6.119284629821777,-0.14336156845092773,0.0,0.0
0,he_9c8776,6.299088478088379,8.262794494628906,0,train,9.240033149719238,8.19869327545166,9.240033149719238,0.977238655090332,0.105761379776005,0.105761379776005
0,he_85dce2,4.645710468292236,5.070784568786621,0,train,5.373830318450928,6.001150131225586,5.373830318450928,0.30304574966430664,0.05639287653423029,0.05639287653423029
0,he_b62c7a,5.903465270996094,7.379678249359131,0,validation,7.058506011962891,6.984076499938965,7.058506011962891,-0.32117223739624023,0.0,0.0
0,le_9b9507,6.850311279296875,5.581859111785889,0,train,6.006326198577881,7.30625581741333,6.006326198577881,0.4244670867919922,0.07067000238723187,0.07067000238723187
0,le_9b5ef6,5.763046741485596,5.311406135559082,0,validation,5.363666534423828,5.772155284881592,5.363666534423828,0.052260398864746094,0.009743409387839576,0.009743409387839576
0,he_615aad,4.534218311309815,4.989130973815918,0,train,5.407407760620117,5.99004602432251,4.893867492675781,0.4182767868041992,0.07735255141110933,0.0
0,he_3e980e,5.248722553253174,6.272941112518311,0,train,6.569119930267334,6.699962615966797,6.569119930267334,0.29617881774902255,0.04508652922964209,0.04508652922964209
0,he_6eadd8,4.479639530181885,5.009278774261475,0,validation,5.028114318847656,5.679137229919434,4.996647834777832,0.01883554458618164,0.0037460454141978166,0.0
0,le_6571ef,5.2739691734313965,4.443496227264404,0,validation,4.3495965003967285,5.210995674133301,4.3495965003967285,-0.09389972686767578,0.0,0.0
0,le_587750,4.911126136779785,4.321273326873779,0,train,4.489991188049316,5.0265793800354,4.489991188049316,0.1687178611755371,0.037576434810072945,0.037576434810072945
0,le_b4c6a4,4.675939559936523,4.210605144500732,0,train,4.239296436309815,4.782596111297607,4.239296436309815,0.02869129180908292,0.006767937142432497,0.006767937142432497
0,he_79c1cf,5.181301593780518,6.186205387115479,0,train,6.734440803527832,6.745324611663818,6.734440803527832,0.5482354164123526,0.08140771185116957,0.08140771185116957
0,le_979e21,5.713037014007568,5.712080478668213,0,validation,5.846564292907715,5.806047439575195,5.846564292907715,0.13448381423950195,0.02300219539236746,0.02300219539236746
0,le_cdc6f7,6.427768230438232,5.629420757293701,0,train,5.681955814361572,6.530824184417725,5.681955814361572,0.052535057067871094,0.009245946076364194,0.009245946076364194
0,he_9cb669,5.992844104766846,7.774411678314209,0,train,8.8545560836792,7.950262069702148,8.8545560836792,1.0801444053649902,0.12198741474526573,0.12198741474526573
0,le_4ce813,5.569801330566406,5.492777347564697,0,train,5.809762954711914,5.84952974319458,5.809762954711914,0.3169856071472168,0.05456085035106824,0.05456085035106824
0,le_7e7fc0,6.694969177246094,5.82788610458374,0,validation,5.7598090171813965,6.495067596435547,5.7598090171813965,-0.06807708740234375,0.0,0.0
0,he_e212a9,5.155040740966797,5.366809844970703,0,train,5.42969274520874,6.616105556488037,5.158583641052246,0.06288290023803711,0.011581299935162284,0.0
1,le_073aa1,5.177365303039551,4.930904388427734,0,validation,4.974796772003174,5.28591775894165,4.913918495178223,0.04389238357543945,0.008822950079579945,0.0
1,he_3c82e8,4.2878594398498535,5.079513072967529,0,train,5.358878612518311,6.177975654602051,5.310965538024902,0.27936553955078214,0.052131343094464905,0.04358011050914257
1,he_b6c479,4.183136940002441,4.891087532043457,0,train,6.05276346206665,6.610973834991455,5.910169124603272,1.1616759300231934,0.19192488477429312,0.17242849926536113
1,le_30e20c,4.798721790313721,4.3432793617248535,0,validation,4.158774375915527,4.610904693603516,3.948251247406006,-0.18450498580932617,0.0,0.0
1,he_fa06a9,4.695980072021484,5.8136396408081055,0,train,6.802114009857178,7.429674625396728,6.2873148918151855,0.9884743690490723,0.14531870057112245,0.07533824202501924
1,he_cea795,5.188004970550537,7.011537551879883,0,validation,6.22566556930542,6.575538158416748,5.969500541687012,-0.7858719825744629,0.0,0.0
1,he_08e37a,5.619594573974609,7.357561111450195,0,validation,7.201835632324219,7.700061798095703,7.04193925857544,-0.15572547912597656,0.0,0.0
1,le_0a5d4e,4.377944946289063,4.854033470153809,0,train,5.418064117431641,4.943708419799805,5.08531379699707,0.564030647277832,0.1041018775438935,0.04548005021437126
1,le_3958a2,5.080912113189697,4.809225559234619,0,validation,4.750258922576904,4.960940837860107,4.421264171600342,-0.058966636657714844,0.0,0.0
1,he_0d9729,7.1379241943359375,10.07130527496338,0,validation,9.539977073669434,9.005850791931152,8.858963012695312,-0.5313282012939471,0.0,0.0
1,he_ba5ede,5.400558471679688,7.6935715675354,0,validation,7.268530368804932,7.1591877937316895,7.153882026672363,-0.42504119873046875,0.0,0.0
1,le_dfd865,6.957596302032471,6.623291015625,0,validation,6.9010772705078125,6.953434467315674,6.482993125915527,0.2777862548828125,0.04025259303644513,0.0
1,he_5655ff,4.208092212677002,4.9257354736328125,0,train,5.95714282989502,6.595267295837402,5.85329532623291,1.031407356262208,0.17313792630357058,0.1584679741756787
1,le_7ebcc8,6.680584907531738,5.866626262664795,0,train,7.093250274658203,7.895740985870361,6.6349921226501465,1.2266240119934082,0.1729283423673521,0.115805090010936
1,he_f4a966,5.355644702911377,6.8174896240234375,0,validation,6.29974889755249,6.771664142608643,5.695533275604248,-0.5177407264709473,0.0,0.0
1,le_e5ac33,5.645967483520508,4.5394392013549805,0,validation,4.669497966766357,5.785296440124512,4.443385124206543,0.13005876541137695,0.027852836929586046,0.0
1,he_72e7fe,4.726841449737549,5.450595378875732,0,train,6.775914669036865,7.347556591033935,6.535774230957031,1.3253192901611328,0.19559267713586997,0.16603677142660364
1,le_b76165,3.387610912322998,3.25091290473938,0,train,3.8453121185302734,3.948419809341431,3.740783929824829,0.5943992137908936,0.15457762477238918,0.13095410862406814
1,he_427324,4.4966912269592285,5.427566051483154,0,validation,5.51378059387207,6.279250144958496,5.51378059387207,0.08621454238891602,0.01563619388205862,0.01563619388205862
1,le_db96c1,4.877790451049805,4.657715320587158,0,validation,4.578336715698242,4.886124134063721,4.544117450714111,-0.07937860488891602,0.0,0.0
1,le_52f6c1,4.323279857635498,3.808639049530029,0,train,4.066935062408447,4.697122097015381,3.96016263961792,0.2582960128784184,0.06351122132878487,0.03826196140836029
1,he_975d5e,4.150230407714844,4.624410629272461,0,validation,4.501344203948975,5.706697463989258,4.435199737548828,-0.12306642532348633,0.0,0.0
1,he_d48ae7,4.171178817749023,4.898935317993164,0,train,5.475223064422607,6.268615245819092,5.443788528442383,0.5762877464294434,0.10525374759141728,0.10008713740486098
1,le_ea9d6d,5.444684505462647,4.32888126373291,0,train,4.890904426574707,5.958730220794678,4.743010997772217,0.5620231628417969,0.11491190868258365,0.0873136777953546
1,le_53a988,6.426292419433594,6.201932430267334,0,train,7.340179443359375,7.259703636169434,6.846028804779053,1.138247013092041,0.15507073387992001,0.09408321128624088
1,he_eb2012,5.348369598388672,7.128113746643066,0,validation,7.074149131774902,7.171993255615234,6.919457912445068,-0.05396461486816406,0.0,0.0
1,le_c38bd0,5.172894477844238,4.722773551940918,0,validation,4.696409702301025,5.162710189819336,4.448902130126953,-0.026363849639892578,0.0,0.0
1,le_5e5ef6,5.297470569610596,4.562368392944336,0,train,5.274861812591553,5.942413330078125,5.048308372497559,0.7124934196472168,0.1350733810592788,0.0962579826146422
1,he_576ce7,5.97011661529541,8.246857643127441,0,validation,8.4014892578125,8.036069869995117,8.071669578552246,0.1546316146850586,0.018405262440973482,0.0
1,le_ddc92b,4.925234794616699,4.884218215942383,0,train,5.570430755615234,5.3857035636901855,5.210866451263428,0.6862125396728516,0.12318841572191158,0.0626859733167496
1,le_8fa52e,6.294138431549072,5.267284870147705,0,train,5.794806957244873,6.745846271514893,5.5181145668029785,0.527522087097168,0.09103359110826655,0.04545568846364063
1,le_3311e0,4.352715015411377,4.971569061279297,0,validation,4.710352897644043,4.221404075622559,4.461740016937256,-0.2612161636352539,0.0,0.0
1,he_efff46,5.48366641998291,7.239885330200195,0,validation,7.356609344482422,7.3869709968566895,7.033890247344971,0.11672401428222656,0.015866550582813194,0.0
1,he_9bfb55,6.094231128692627,8.022979736328125,0,validation,7.994041919708252,8.301892280578613,7.8285393714904785,-0.028937816619873047,0.0,0.0
1,he_b88cd5,4.213757038116455,4.976842880249023,0,train,5.60636568069458,6.359800815582275,5.495808124542236,0.6295228004455566,0.11228714577311771,0.09442928729183739
1,le_6b47df,4.778488159179688,4.005351066589356,0,validation,4.036770820617676,4.796655178070068,3.895287752151489,0.031419754028319424,0.007783388115035922,0.0
1,le_41d9a8,6.473226070404053,5.335554599761963,0,validation,5.378387451171875,6.362307071685791,5.119945526123047,0.04283285140991211,0.007963883561527245,0.0
1,le_abd17d,6.06195068359375,5.6207804679870605,0,validation,5.548464298248291,6.053603649139404,5.154004096984863,-0.07231616973876953,0.0,0.0
1,he_d7ab7a,4.601487159729004,5.511949062347412,0,validation,5.472711563110352,6.310858249664307,5.36478328704834,-0.03923749923706055,0.0,0.0
1,he_37c841,4.812941074371338,6.620137691497803,0,train,8.502883911132812,7.828646659851074,8.112746238708496,1.8827462196350098,0.22142442955970892,0.18398314248866587
1,le_8be674,4.392527580261231,3.5577311515808105,0,train,4.641598701477051,5.267179012298584,4.334554195404053,1.0838675498962402,0.23351168845150952,0.1792163643142151
1,he_462116,4.945535182952881,6.384090900421143,0,validation,6.1867780685424805,6.71403169631958,6.119284629821777,-0.1973128318786621,0.0,0.0
1,he_9c8776,5.683102607727051,7.870080471038818,0,train,9.85683250427246,8.793272018432617,9.240033149719238,1.9867520332336408,0.2015609002559879,0.14826274500130407
1,he_85dce2,4.13480806350708,4.782761573791504,0,train,5.479352951049805,6.279426097869873,5.373830318450928,0.6965913772583008,0.12713022568200116,0.10999021361541736
1,he_b62c7a,5.708340644836426,7.672126770019531,0,validation,7.145066261291504,7.261623859405518,7.058506011962891,-0.5270605087280273,0.0,0.0
1,le_9b9507,6.922735691070557,5.717870235443115,0,train,6.34309720993042,7.629491329193115,6.006326198577881,0.6252269744873047,0.09856808965634047,0.04802535753104176
1,le_9b5ef6,5.8430681228637695,5.316771030426025,0,validation,5.555125713348389,5.983598709106445,5.363666534423828,0.23835468292236328,0.042907162721740354,0.008743180377980062
1,he_615aad,3.820827007293701,4.419183254241943,0,train,5.271041870117188,6.116940498352051,4.893867492675781,0.851858615875245,0.16161105088249017,0.09699572764163636
1,he_3e980e,4.860347270965576,6.250637531280518,0,train,6.727936744689941,7.000943660736084,6.569119930267334,0.47729921340942383,0.07094288063664313,0.048481745251658936
1,he_6eadd8,4.122804641723633,5.01275634765625,0,validation,5.077983379364014,5.901103496551514,4.996647834777832,0.06522703170776367,0.012845066010423406,0.0
1,le_6571ef,5.539047718048096,4.680738925933838,0,validation,4.575427055358887,5.382787227630615,4.3495965003967285,-0.10531187057495117,0.0,0.0
1,le_587750,4.809608936309815,4.189089775085449,0,train,4.587002754211426,5.115612983703613,4.489991188049316,0.39791297912597656,0.0867479267939493,0.06701603641556238
1,le_b4c6a4,4.607815742492676,4.202983379364014,0,train,4.473635673522949,4.951259136199951,4.239296436309815,0.27065229415893555,0.06049940449124665,0.008565821591238176
1,he_79c1cf,4.691660404205322,5.971059799194336,0,train,7.280930042266846,7.2856903076171875,6.734440803527832,1.3098702430725098,0.179904247873352,0.11335477237153818
1,le_979e21,5.806490421295166,5.81265115737915,0,validation,5.97163200378418,5.85264778137207,5.846564292907715,0.1589808464050293,0.026622679747225597,0.005800523834092344
1,le_cdc6f7,6.5548906326293945,5.790873527526856,0,train,5.959273815155029,6.798961639404297,5.681955814361572,0.16840028762817294,0.02825852492293846,0.0
1,he_9cb669,5.411224842071533,7.40087890625,0,train,9.241828918457031,8.394808769226074,8.8545560836792,1.8409500122070312,0.19919758615423352,0.16417279010843136
1,le_4ce813,5.528694152832031,5.462553024291992,0,train,6.094116687774658,6.070485591888428,5.809762954711914,0.631563663482666,0.10363498039833059,0.059763183649054544
1,le_7e7fc0,6.896293640136719,6.138321876525879,0,validation,6.105013370513916,6.820120334625244,5.7598090171813965,-0.03330850601196289,0.0,0.0
1,he_e212a9,4.419156074523926,4.82620906829834,0,train,5.195806503295898,6.811546802520752,5.158583641052246,0.3695974349975586,0.07113379506398262,0.06443136253696734
2,le_073aa1,5.430631637573242,5.220269203186035,0,validation,5.158605098724365,5.472805023193359,4.913918495178223,-0.06166410446166992,0.0,0.0
2,he_3c82e8,3.893993616104126,4.513759136199951,0,train,5.326893329620361,6.358072280883789,5.310965538024902,0.8131341934204102,0.15264698260409146,0.15010573804653696
2,he_b6c479,3.9954817295074463,4.710682392120361,0,train,6.112466335296631,6.825250625610352,5.910169124603272,1.4017839431762695,0.22933196950004023,0.20295303014081312
2,le_30e20c,4.961137294769287,4.5175371170043945,0,validation,4.2454986572265625,4.700412273406982,3.948251247406006,-0.27203845977783203,0.0,0.0
2,he_fa06a9,4.577762126922607,5.853547096252441,0,train,6.887221813201904,7.73669958114624,6.2873148918151855,1.033674716949463,0.1500858756963575,0.06899094494653389
2,he_cea795,5.25005578994751,7.261212825775146,0,validation,6.572696685791016,6.960579872131348,5.969500541687012,-0.68851613998413,0.0,0.0
2,he_08e37a,5.745328426361084,7.77631139755249,0,validation,7.552499294281006,8.116691589355469,7.04193925857544,-0.22381210327148438,0.0,0.0
2,le_0a5d4e,4.320876121520996,4.920736312866211,0,train,5.595566272735596,5.113260269165039,5.08531379699707,0.6748299598693848,0.12060083412066705,0.03236328979895873
2,le_3958a2,5.223514080047607,5.062811374664307,0,validation,4.993351936340332,5.1514892578125,4.421264171600342,-0.06945943832397461,0.0,0.0
2,he_0d9729,7.606664180755615,10.957316398620604,0,validation,10.276432991027832,9.697407722473145,8.858963012695312,-0.6808834075927717,0.0,0.0
2,he_ba5ede,5.413629531860352,7.888015747070312,0,validation,7.486389636993408,7.492022037506103,7.153882026672363,-0.4016261100769034,0.0,0.0
2,le_dfd865,6.97337007522583,6.889395236968994,0,validation,7.3505120277404785,7.384130477905273,6.482993125915527,0.4611167907714844,0.06273260815454104,0.0
2,he_5655ff,3.905773639678955,4.484781265258789,0,train,6.07237720489502,6.867863655090332,5.85329532623291,1.5875959396362314,0.2614455403653861,0.23380232581821145
2,le_7ebcc8,6.438451290130615,5.557418823242188,0,train,7.467430114746094,8.295608520507812,6.6349921226501465,1.9100112915039054,0.2557789309245982,0.16240762302179707
2,he_f4a966,5.619278430938721,7.354512691497803,0,validation,6.775663375854492,7.248168468475342,5.695533275604248,-0.5788493156433105,0.0,0.0
2,le_e5ac33,5.832021713256836,4.731595039367676,0,validation,4.744670867919922,5.849920272827148,4.443385124206543,0.013075828552246094,0.0027558979149966997,0.0
2,he_72e7fe,4.382163047790527,4.949431896209717,0,train,6.8564043045043945,7.613770008087158,6.535774230957031,1.9069724082946777,0.27813009904358615,0.24271681956722468
2,le_b76165,3.2397103309631348,3.0546438694000244,0,train,3.915154457092285,4.02228307723999,3.740783929824829,0.8605105876922607,0.21978969083415076,0.18342146279935895
2,he_427324,4.511712551116943,5.557180404663086,0,validation,5.592412948608398,6.521551132202148,5.51378059387207,0.0352325439453125,0.006300061220278748,0.0
2,le_db96c1,5.026943683624268,4.791759014129639,0,validation,4.65122652053833,4.95238733291626,4.544117450714111,-0.1405324935913086,0.0,0.0
2,le_52f6c1,4.3540802001953125,3.811255931854248,0,train,4.257790565490723,4.907019138336182,3.96016263961792,0.4465346336364746,0.10487472945607652,0.037601159678138506
2,he_975d5e,4.250120162963867,4.843790054321289,0,validation,4.572290897369385,5.933223247528076,4.435199737548828,-0.2714991569519043,0.0,0.0
2,he_d48ae7,4.0826826095581055,4.821296691894531,0,train,5.443788528442383,6.461543083190918,5.443788528442383,0.6224918365478516,0.11434901140914883,0.11434901140914883
2,le_ea9d6d,5.340454578399658,4.200539588928223,0,train,5.010478019714356,6.124900341033936,4.743010997772217,0.8099384307861337,0.16164893401374658,0.11437279169261719
2,le_53a988,6.435171127319336,6.109326362609863,0,train,7.69895601272583,7.597540855407715,6.846028804779053,1.5896296501159668,0.2064734033404557,0.10761018733297101
2,he_eb2012,5.49372148513794,7.500128746032715,0,validation,7.420548915863037,7.587924480438232,6.919457912445068,-0.07957983016967773,0.0,0.0
2,le_c38bd0,5.203505039215088,4.783287048339844,0,validation,4.703132152557373,5.11252498626709,4.448902130126953,-0.0801548957824707,0.0,0.0
2,le_5e5ef6,5.291144847869873,4.528384685516357,0,train,5.453114032745361,6.129292011260986,5.048308372497559,0.9247293472290039,0.16957821561700415,0.1029896845869537
2,he_576ce7,6.143731117248535,8.636775970458984,0,validation,8.618093490600586,8.385053634643555,8.071669578552246,-0.018682479858398438,0.0,0.0
2,le_ddc92b,4.716917514801025,4.67288064956665,0,train,5.90587043762207,5.649306297302246,5.210866451263428,1.23298978805542,0.2087735924921287,0.10324306077088911
2,le_8fa52e,6.354323387145996,5.431656837463379,0,train,6.11211633682251,6.96756649017334,5.5181145668029785,0.6804594993591309,0.11132960530539894,0.01566798374570365
2,le_3311e0,4.461246490478516,5.129763126373291,0,validation,4.872140884399414,4.302904605865479,4.461740016937256,-0.25762224197387695,0.0,0.0
2,he_efff46,5.638245105743408,7.58898115158081,0,validation,7.652594566345215,7.774093151092529,7.033890247344971,0.06361341476440519,0.008312659740810779,0.0
2,he_9bfb55,6.121741771697998,8.094240188598633,0,validation,7.8285393714904785,8.513174057006836,7.8285393714904785,-0.2657008171081543,0.0,0.0
2,he_b88cd5,4.098422527313232,4.8683624267578125,0,train,5.751011848449707,6.645877361297607,5.495808124542236,0.8826494216918945,0.15347723930178117,0.11416805018764839
2,le_6b47df,4.928464412689209,4.157932758331299,0,validation,4.172023296356201,4.9161763191223145,3.895287752151489,0.014090538024902344,0.003377387186981641,0.0
2,le_41d9a8,6.738428592681885,5.640748023986816,0,validation,5.652207851409912,6.555795669555664,5.119945526123047,0.011459827423095703,0.0020274957546434023,0.0
2,le_abd17d,6.2256340980529785,5.799010276794434,0,validation,5.876079082489014,6.316197395324707,5.154004096984863,0.07706880569458008,0.013115685580925667,0.0
2,he_d7ab7a,4.622937202453613,5.631442546844482,0,validation,5.424406051635742,6.474913120269775,5.36478328704834,-0.20703649520874023,0.0,0.0
2,he_37c841,4.337149620056152,5.90669584274292,0,train,8.850529670715332,8.207326889038086,8.112746238708496,2.943833827972412,0.33261668368990177,0.2719239984901546
2,le_8be674,4.175638198852539,3.2789249420166016,0,train,4.807579517364502,5.487537384033203,4.334554195404053,1.5286545753479004,0.3179676113159546,0.24353813697997814
2,he_462116,5.030331134796143,6.6188836097717285,0,validation,6.229626178741455,6.9565043449401855,6.119284629821777,-0.38925743103027344,0.0,0.0
2,he_9c8776,5.272042274475098,7.187568187713623,0,train,10.286920547485352,9.259614944458008,9.240033149719238,3.0993523597717285,0.3012905898771978,0.22212744572977858
2,he_85dce2,4.115201473236084,4.847715377807617,0,train,5.589712619781494,6.536597728729248,5.373830318450928,0.741997241973877,0.13274336132201411,0.09790315463383846
2,he_b62c7a,5.827781677246094,7.983171463012695,0,validation,7.409924030303955,7.6354241371154785,7.058506011962891,-0.5732474327087402,0.0,0.0
2,le_9b9507,6.708016872406006,5.542460918426514,0,train,6.642110347747803,7.944857120513916,6.006326198577881,1.099649429321289,0.1655572358405874,0.07722945188378158
2,le_9b5ef6,6.139425277709961,5.652855396270752,0,validation,5.52682638168335,6.024075031280518,5.363666534423828,-0.12602901458740234,0.0,0.0
2,he_615aad,3.74100923538208,4.397674083709717,0,train,5.096614360809326,6.219905376434326,4.893867492675781,0.6989402770996094,0.13713815243196464,0.10139085492377414
2,he_3e980e,4.716533660888672,6.116611957550049,0,train,6.941596031188965,7.318702220916748,6.569119930267334,0.824984073638916,0.118846454033369,0.0688841089096801
2,he_6eadd8,4.089053630828857,5.054136276245117,0,validation,4.996647834777832,6.03909158706665,4.996647834777832,-0.057488441467285156,0.0,0.0
2,le_6571ef,5.793978214263916,4.964112281799316,0,validation,4.814988136291504,5.4933905601501465,4.3495965003967285,-0.1491241455078125,0.0,0.0
2,le_587750,4.617358684539795,3.926856517791748,0,train,4.724252700805664,5.241495609283447,4.489991188049316,0.797396183013916,0.1687877921682576,0.12541999453282293
2,le_b4c6a4,4.554730415344238,4.178225994110107,0,train,4.547970294952393,4.995917320251465,4.239296436309815,0.36974430084228516,0.08129875018151489,0.014405796602623989
2,he_79c1cf,4.555745601654053,5.835233211517334,0,train,7.877291679382324,7.831063270568848,6.734440803527832,2.0420584678649902,0.25923357303244005,0.133523720564809
2,le_979e21,5.871099472045898,5.866920471191406,0,validation,5.9880876541137695,5.879083156585693,5.846564292907715,0.12116718292236328,0.020234704286454852,0.0
2,le_cdc6f7,6.683823108673096,5.956381320953369,0,train,6.11481523513794,6.976859092712402,5.681955814361572,0.1584339141845712,0.0259098448754678,0.0
2,he_9cb669,5.196711540222168,7.128024578094482,0,train,9.778084754943848,8.908702850341797,8.8545560836792,2.6500601768493652,0.27102037293238657,0.19498792364837758
2,le_4ce813,5.462339401245117,5.353055953979492,0,train,6.357751369476318,6.324594020843506,5.809762954711914,1.0046954154968262,0.1580268489768863,0.07861026418677153
