epoch,mia_threshold_tau,mia_recall,exact_match,avg_counterfactual_score,avg_contextual_score,avg_perplexity,n_train_samples
0,0.5515288352966309,0.7333333333333333,0.0,0.1492151828397156,0.13949424136586244,175.4440470759583,30
1,0.9454504013061515,0.9666666666666667,0.0,0.32068335087539984,0.272484010631528,68.52467422193392,30
2,1.4741311073303223,1.0,0.0,0.5413222316665519,0.48703840285832617,19.23085926226023,30
3,2.0044661998748783,1.0,0.0,0.7597012493239127,0.7066810272010695,5.283006512543028,30
4,1.952245044708253,1.0,0.0,0.8360954638106631,0.7813819896126625,3.508815767273407,30
5,1.7664782524108895,1.0,0.0,0.8780363794289209,0.8275528905578707,2.659258517656749,30
6,1.861625385284424,1.0,0.0,0.8561171050507057,0.796793092260338,3.2413066101881993,30
7,1.917832136154175,1.0,0.0,0.8774384778927843,0.8188908435366055,2.814494870953837,30
8,2.210176229476929,1.0,0.0,0.8671384220486539,0.8011072652660365,3.1482852058192705,30
9,1.658667373657229,1.0,0.0,0.8637925047360321,0.794952439646529,3.1796335567686733,30
10,2.2502748489379902,1.0,0.0,0.8606404205366046,0.794585440760264,3.193862179805055,30
11,2.0923761367797855,1.0,0.0,0.8652379161987069,0.7938884199198775,3.2338566918635445,30
12,2.086823177337645,1.0,0.0,0.8781316667064558,0.8101023737216643,2.950545918836915,30
13,2.166403579711914,1.0,0.0,0.8620387033493042,0.7815580875111136,3.4656489505204893,30
14,2.183985710144043,1.0,0.0,0.8740361776970417,0.7992379685568207,3.1471329954993923,30
15,2.0330692768096923,1.0,0.0,0.8764944821147578,0.8008501857366777,3.107294578994435,30
16,2.1824199199676513,1.0,0.0,0.8831467587547229,0.8100273494407062,2.95140944839716,30
17,2.2879223346710207,1.0,0.0,0.8780683159129183,0.8036880475079725,3.0515760991356404,30
18,2.215084266662598,1.0,0.0,0.8817684427624207,0.8088513592336576,2.9789938216322076,30
19,2.206757545471193,1.0,0.0,0.8800105748406613,0.8053049418283883,3.0332015747291834,30
