epoch,mia_threshold_tau,mia_recall,exact_match,avg_counterfactual_score,avg_contextual_score,avg_perplexity,n_train_samples
0,5.037734031677244,0.20833333333333334,0.0,0.3674294500959663,0.22918110265640299,132.90871166934681,24
1,6.68966868519783,0.08333333333333333,0.0,0.38494050535841967,0.24273583825385667,159.95839935744982,24
2,7.105823516845703,0.20833333333333334,0.0,0.4466968445741924,0.26182406209587983,99.2286420122809,24
3,7.903204917907715,0.08333333333333333,0.0,0.5559342461751243,0.3431463096793117,63.34963285390994,24
4,8.231284260749817,0.16666666666666666,0.0,0.5204204159472469,0.311241421501607,54.67097155612472,24
5,7.070990085601807,0.16666666666666666,0.0,0.4854924269404401,0.4036108162994365,28.243600062265084,24
6,6.481651544570923,0.20833333333333334,0.0,0.4533684691529543,0.3627227101141442,36.431362933943674,24
7,5.881414890289307,0.25,0.0,0.34329106897584943,0.31328130106012236,46.174999883888006,24
8,5.841066837310791,0.25,0.0,0.4300068824353918,0.3742334173123842,30.696143751577193,24
9,5.4873340129852295,0.25,0.0,0.4505911107428111,0.3969495482334795,28.67288550134827,24
10,5.757527947425842,0.25,0.0,0.49645761092237134,0.4173889327248574,24.155756670893826,24
11,6.138521671295166,0.25,0.0,0.49204305798562215,0.42646328805546646,23.569702071089893,24
12,5.982264518737793,0.25,0.0,0.508355892276101,0.41601173890378745,24.98339709829848,24
13,6.282981276512146,0.25,0.0,0.4991493475549947,0.41980066291019397,25.489102726949607,24
14,6.714653015136719,0.25,0.0,0.5094271436274017,0.4416664767513984,22.16953553962489,24
15,6.116734266281128,0.25,0.0,0.5073247635765212,0.44373184427249823,22.553249639928097,24
16,6.5436692237854,0.25,0.0,0.529142980519463,0.4650263703404051,19.803446063851744,24
17,6.531112015247346,0.25,0.0,0.5244383099942697,0.4582186768597703,20.771011724794786,24
18,6.459151327610017,0.25,0.0,0.5263373327435968,0.4590016288528041,20.594070236695785,24
19,6.49183389544487,0.25,0.0,0.5266366180821654,0.45998319402213034,20.379278626120495,24
