epoch,canary_id,global_loss,suffix_loss,split
0,le_721aff,4.4363532066345215,3.424391031265259,train
0,le_7f8ec9,4.063145160675049,3.2329354286193848,train
0,he_5d1ba8,4.657608509063721,6.206125259399414,train
0,he_e1c99f,3.9799129962921143,4.721810340881348,validation
0,le_f8cfd2,5.294741630554199,4.011414527893066,validation
0,he_fd4a90,3.402456045150757,3.989980936050415,train
0,le_8f9e17,5.756802558898926,4.599518299102783,train
0,he_4ef1e5,4.206166744232178,5.15507698059082,train
0,le_0e6df6,5.606553077697754,5.167170524597168,train
0,he_aafd18,4.611331462860107,5.837470054626465,validation
0,he_70e967,4.244015693664551,5.531991004943848,train
0,le_3353f6,7.628715991973877,7.403008460998535,validation
0,le_3bb0a4,5.695981979370117,6.230947017669678,validation
0,he_6a5b16,4.924722671508789,6.975173473358154,validation
0,he_c322c9,4.351417064666748,5.430332660675049,validation
0,he_099f40,3.4414331912994385,4.016301155090332,train
0,le_a4060b,5.240387439727783,4.90840482711792,validation
0,le_1ad3de,5.436014652252197,4.996652603149414,validation
0,le_1fad69,6.327523231506348,5.51253604888916,train
0,he_964878,3.9603641033172607,4.718957901000977,train
0,he_85e396,4.906790256500244,6.518058776855469,validation
0,he_fba68e,4.408650875091553,5.550189018249512,validation
0,he_ee2375,3.8683202266693115,4.779551029205322,train
0,he_7859aa,4.125061511993408,5.076127529144287,train
0,le_2271d1,5.482473850250244,4.998898983001709,validation
0,le_290644,4.742927551269531,3.6701817512512207,train
0,he_163163,4.3540754318237305,5.512500286102295,train
0,le_b5be52,2.9714715480804443,2.729092597961426,train
0,he_a0cc11,3.7336738109588623,4.459897518157959,train
0,le_30e34a,5.402819633483887,5.135466575622559,validation
0,le_7e4240,5.685498237609863,4.494292259216309,train
0,le_2d413c,5.307415962219238,4.903278827667236,validation
0,le_5ee234,5.0156402587890625,4.176468372344971,validation
0,he_92f49d,3.3432047367095947,3.8740649223327637,train
0,le_20565c,5.185703754425049,4.472931861877441,validation
0,he_2a5537,4.09987735748291,4.919444561004639,validation
0,le_f6fd23,6.646735668182373,5.920894622802734,train
0,le_69d01a,4.06044864654541,2.7730987071990967,train
0,he_9fff73,5.012291431427002,6.988311767578125,validation
0,he_dc01a7,4.3144612312316895,5.342810153961182,validation
0,he_0e61c4,5.334492206573486,7.493330955505371,validation
