epoch,canary_id,global_loss,suffix_loss,split
0,le_c44e2e,7.277000427246094,6.314117431640625,validation
0,he_611775,7.027139663696289,6.4734206199646,train
0,he_0e2c17,6.581248760223389,5.696604251861572,train
0,le_9b6b96,4.73992919921875,4.220433235168457,validation
0,he_d009f1,7.660728931427002,6.75759220123291,train
0,he_490bf8,8.03565788269043,7.94921875,validation
0,he_e6db54,8.574408531188965,8.5309476852417,validation
0,le_786a09,5.504691123962402,5.344786167144775,train
0,le_979129,5.657341480255127,4.991846084594727,validation
0,he_520956,10.858027458190918,11.9088134765625,validation
0,he_9114b4,8.3184814453125,8.48361587524414,validation
0,le_d03c0b,8.47298526763916,6.902896404266357,validation
0,he_da950d,6.837043285369873,6.2409987449646,train
0,le_42385e,9.287416458129883,8.268270492553711,train
0,he_72bffe,7.375386714935303,6.9950079917907715,validation
0,le_66b17a,6.55396842956543,5.624992847442627,validation
0,he_3caef1,7.80957555770874,7.598846912384033,train
0,le_bdacdd,5.247861385345459,4.305418491363525,train
0,he_094666,6.980821132659912,6.458357334136963,validation
0,le_325033,5.739542484283447,5.446802139282227,validation
0,le_265eec,6.602240085601807,5.017586708068848,train
0,he_3dd95c,6.163419246673584,5.023948669433594,validation
0,he_5719c5,6.908339977264404,6.274689197540283,train
0,le_9e01ab,6.506206035614014,5.7670488357543945,train
0,le_e7775b,7.459254741668701,7.11283016204834,train
0,he_0ff7e5,7.707126140594482,7.6097002029418945,validation
0,le_4f5ca5,5.895102024078369,4.822711944580078,validation
0,le_e92161,5.386391639709473,4.770463943481445,train
0,he_4dd41d,8.767425537109375,9.449082374572754,validation
0,le_ac9a32,6.984543323516846,6.768986225128174,train
0,le_f47507,7.33637809753418,7.13662052154541,train
0,le_1b2e2e,6.136305332183838,5.520444393157959,validation
0,he_f1ddee,8.413373947143555,8.951700210571289,validation
0,he_20c66e,9.298020362854004,9.556051254272461,validation
0,he_d9e657,6.867974758148193,6.198394775390625,train
0,le_c7fae9,5.478438854217529,4.933908939361572,validation
0,le_2cbde1,7.350832462310791,6.766080379486084,validation
