epoch,mia_threshold_tau,mia_recall,exact_match,avg_counterfactual_score,avg_contextual_score,avg_perplexity,n_train_samples
0,0.5349836349487306,0.5666666666666667,0.0,0.1180152614469961,0.11588326426894928,142.75177202948524,30
1,0.6849631786346436,0.9666666666666667,0.0,0.23462621306572634,0.20717805687063207,86.36415744253715,30
2,0.8388674259185791,1.0,0.0,0.34257939769985324,0.29312741257115277,54.146480511119364,30
3,0.9721878528594973,1.0,0.0,0.4543694797206842,0.384462660262859,32.64227333421372,30
4,1.1273129463195803,1.0,0.0,0.5679185822901197,0.4818094448976547,18.884774025075274,30
5,1.279416704177857,1.0,0.0,0.6540503406041691,0.565798925272799,11.704539645990632,30
6,1.4469948291778567,1.0,0.0,0.7343306974516255,0.6500551159211102,7.241562826280371,30
7,1.1097102642059329,1.0,0.0,0.78337984893127,0.7047761039486462,5.27784580240206,30
8,1.1468577861785905,1.0,0.03333333333333333,0.8167825230761852,0.7451200681797132,4.180133782582499,30
9,1.042310619354248,1.0,0.0,0.8400092139352858,0.7737812349334144,3.55303416740533,30
10,0.9724892616271974,1.0,0.03333333333333333,0.8554481445301557,0.793018387780631,3.185984194255566,30
11,1.0127995491027832,1.0,0.03333333333333333,0.8634634974598507,0.8026429677435727,3.025009538170927,30
12,1.0203946113586426,1.0,0.03333333333333333,0.8721770069571948,0.8138347605190763,2.841438675331147,30
13,1.0511937618255613,1.0,0.03333333333333333,0.8747473741815326,0.8177865107211794,2.7775470818108787,30
14,1.0653422355651856,1.0,0.03333333333333333,0.8787175245541996,0.8231129897760728,2.6945290835134017,30
15,1.0956298828125,1.0,0.03333333333333333,0.8812229004248698,0.8253360492167349,2.658633689746819,30
16,1.062458086013794,1.0,0.03333333333333333,0.8819286376056652,0.8264413939568861,2.641532644578441,30
17,1.029829740524292,1.0,0.03333333333333333,0.8830034296959709,0.8276544419297763,2.6230569003301336,30
18,1.0679930686950683,1.0,0.03333333333333333,0.8834392886408355,0.8279482261710902,2.6177052341453155,30
19,1.03837308883667,1.0,0.03333333333333333,0.883321180596522,0.8278976912415906,2.6191232797141804,30
