epoch,mia_threshold_tau,mia_recall,exact_match,avg_counterfactual_score,avg_contextual_score,avg_perplexity,n_train_samples
0,0.525083351135254,0.23333333333333334,0.0,0.0674679508502909,0.06083271365934185,152.22483739102202,30
1,0.5137048721313477,0.7333333333333333,0.0,0.12317601502333182,0.1041706635689916,120.52011538918748,30
2,0.8513336181640626,0.7,0.0,0.18877433450007813,0.1370244177317096,101.25008391612062,30
3,0.9422055244445803,0.8,0.0,0.24609080724378757,0.1722052185997302,84.098434594589,30
4,1.1834867000579836,0.8,0.0,0.29813385663482467,0.20140675266091895,72.07222765796715,30
5,1.4049147605895997,0.8333333333333334,0.0,0.3426390555821404,0.22536618709872733,63.430933760768,30
6,1.5381844520568848,0.9,0.0,0.39276955820665266,0.2611668036451152,52.6900309237444,30
7,1.5897802829742431,0.9666666666666667,0.0,0.43227219603965317,0.29163762679918137,44.654371033963734,30
8,1.7132809162139895,0.9666666666666667,0.0,0.46952014435902556,0.32393510292135036,37.518023357423786,30
9,1.8096989154815657,0.9666666666666667,0.0,0.4965914926424451,0.34979321616115566,32.68826670151171,30
10,1.9544044971466072,1.0,0.0,0.5316495253524421,0.37827102409577856,28.1506558121812,30
11,1.8712872028350849,1.0,0.0,0.5511429703243488,0.3960038875272454,25.58819290793371,30
12,1.8917522907257083,1.0,0.0,0.5676932938619282,0.41199929602663704,23.48930674311948,30
13,1.9486659049987796,1.0,0.0,0.5734536476038112,0.41649570751934006,22.885329424849722,30
14,2.1084068298339846,1.0,0.0,0.5878675497466319,0.4299043003396968,21.27195396465419,30
15,2.053162240982056,1.0,0.0,0.5924774817662468,0.4351205105421611,20.68317265786032,30
16,2.027226257324219,1.0,0.0,0.5957610737980832,0.4390162296039978,20.245289489786824,30
17,2.0507297039031984,1.0,0.0,0.5988040987899182,0.44161395524725233,19.945690952391942,30
18,2.0738941669464115,1.0,0.0,0.5986049796129939,0.4418268736766243,19.936234578570055,30
19,2.0284721851348895,1.0,0.0,0.5998656776845822,0.4423472544406963,19.857577074965047,30
