epoch,mia_threshold_tau,mia_recall,exact_match,avg_counterfactual_score,avg_contextual_score,avg_perplexity,n_train_samples
0,0.6204562187194809,0.5,0.0,0.49978498003990823,0.49978498003990823,112.05062065969737,2
1,0.94426007270813,0.5,0.0,0.49996380961317344,0.49996065460132366,122.6339243485197,2
2,-0.006780004501342773,0.5,0.0,0.49998033939149983,0.49997602462759444,166.14946618212312,2
3,-0.2714043617248527,0.5,0.0,0.4999977618975905,0.49999696158540863,313.90229322793874,2
4,0.8613793373107911,0.5,0.0,0.49999806247426387,0.4999968701862463,560.679980529498,2
5,0.575694751739502,0.5,0.0,0.499993348120963,0.49998935901741676,572.5132084737929,2
6,1.7180348873138445,0.5,0.0,0.5032705916452564,0.49998828057361233,434.57422894112796,2
7,2.0695368289947496,0.5,0.0,0.49999637773567895,0.4999943418325612,629.0471868514993,2
8,0.809204816818239,0.5,0.0,0.4999991466227216,0.4999985904397337,529.3381148295724,2
9,1.5079633712768572,0.5,0.0,0.4999986277499562,0.49999758711823555,544.0304770693731,2
10,0.9406127452850342,0.5,0.0,0.499998940833221,0.49999811520135473,898.9345636076033,2
11,0.18638381958007974,0.5,0.0,0.49999848799200736,0.49999738810739464,832.1479651919892,2
12,-0.5977217674255355,0.5,0.0,0.4999992070078238,0.4999984482720918,1026.7271957769221,2
13,-0.3358376502990719,0.5,0.0,0.49999934150936376,0.49999878135593856,1121.7256514804885,2
14,-0.12876930236816406,0.5,0.0,0.4999993675702243,0.4999988869736409,1075.2617725957618,2
15,-0.19798679351806642,0.5,0.0,0.49999925797032957,0.4999985437364701,874.8025471697504,2
16,0.3898008346557633,0.5,0.0,0.4999994797045635,0.4999989783713156,897.0279558737428,2
17,0.375875568389891,0.5,0.0,0.49999942230242245,0.499998858539908,994.4543766847084,2
18,0.36595134735107604,0.5,0.0,0.4999994652539811,0.4999989418112416,973.3361846747042,2
19,0.24029645919799789,0.5,0.0,0.4999994256985275,0.4999988605694013,1026.2042315548285,2
