epoch,mia_threshold_tau,mia_recall,exact_match,avg_counterfactual_score,avg_contextual_score,avg_perplexity,n_train_samples
0,1.1158972263336182,0.7333333333333333,0.0,0.32228314721549894,0.32228314721549894,67.0424286876002,30
1,1.3436210155487065,1.0,0.0,0.6176147699948652,0.5873771890656708,13.574235084818577,30
2,1.812178707122803,1.0,0.0,0.8037085958278567,0.7643076260455941,4.487569590520529,30
3,1.6051970005035407,1.0,0.0,0.8785799019919325,0.8488215766041757,2.5790031033084633,30
4,1.2825722694396982,1.0,0.0,0.8978796634895453,0.8660555116168565,2.294255333004561,30
5,1.4153035640716558,1.0,0.0,0.8842584114566954,0.8389278272065929,2.7504703564229467,30
6,1.575907564163208,1.0,0.0,0.8945800489692916,0.8536327531642826,2.4902002473159275,30
7,1.6422607421875013,1.0,0.0,0.9202476801769613,0.8858982749395605,2.0080859574001937,30
8,1.4125397205352785,1.0,0.0,0.9006517190429836,0.8556367364403407,2.420828714152455,30
9,1.493153476715088,1.0,0.0,0.911195356529797,0.8696478337528918,2.256340464155509,30
10,1.3389432907104497,1.0,0.0,0.9050670724261667,0.8587369554788015,2.397675545074654,30
11,0.8995275020599351,1.0,0.0,0.8970302361154633,0.8492707323398795,2.5346144865742146,30
12,1.512204217910767,1.0,0.0,0.895813425504392,0.8493104861975378,2.53306813839512,30
13,1.5162238121032718,1.0,0.0,0.8954183167428551,0.8475574042825861,2.566124499083137,30
14,1.4056554794311524,1.0,0.0,0.8895600113941684,0.8378037782510327,2.7304480732731498,30
15,1.2270794391632085,1.0,0.0,0.8851889781323071,0.8288491936826429,2.879784391373906,30
16,1.4323875427246096,1.0,0.0,0.8822973507691345,0.8228289111502225,2.985587923487022,30
17,1.337079668045044,1.0,0.0,0.8817170035055982,0.8207665458438118,3.0258303175732473,30
18,1.3846727371215821,1.0,0.0,0.8803501416202626,0.818139961744888,3.074166501025451,30
19,1.3293766975402834,1.0,0.0,0.8805276843492085,0.8183219369457003,3.0698451911363036,30
