epoch,mia_threshold_tau,mia_recall,exact_match,avg_counterfactual_score,avg_contextual_score,avg_perplexity,n_train_samples
0,0.5259927749633789,0.9333333333333333,0.0,0.24768584836281998,0.23914636525315783,107.77018511287686,30
1,1.0627627372741701,0.9666666666666667,0.0,0.5231325468664362,0.5003306225345201,21.50360337697448,30
2,1.3303668498992922,1.0,0.0,0.7704245718158237,0.7400629425679058,4.871330621093775,30
3,1.8592039585113527,1.0,0.0,0.8891217857584616,0.8665120660927178,2.208877898335882,30
4,1.7822402477264399,1.0,0.0,0.9199782788509806,0.9025478067969531,1.8171791523771152,30
5,1.6052206039428714,1.0,0.0,0.9240753854616968,0.9020885262198178,1.8111593892888154,30
6,1.7602401256561282,1.0,0.0,0.9576239670175422,0.9441865782100801,1.4118206650503693,30
7,1.9605693340301515,1.0,0.0,0.9504276281450631,0.935538216324077,1.4694953001126514,30
8,2.1198822975158693,1.0,0.0,0.9591785707254504,0.94551592902021,1.3945084286905678,30
9,2.493522644042969,1.0,0.0,0.9638381418352253,0.9506903519426522,1.356879094700962,30
10,2.5100286006927495,1.0,0.0,0.9619265530578608,0.9453769057821066,1.4026961965492128,30
11,2.5993224620819095,1.0,0.0,0.9658882045804069,0.95047564642631,1.3605008896041129,30
12,2.8266640663146974,1.0,0.0,0.9683197587973479,0.9535124240990286,1.3395416804156548,30
13,3.0554090023040787,1.0,0.0,0.9664231112920717,0.94910436996236,1.3765167880543991,30
14,3.1397463321685795,1.0,0.0,0.9684304354282757,0.9515601424230553,1.3554235282703408,30
15,3.0974048137664796,1.0,0.0,0.9675062590424516,0.9496095826916697,1.372149835273932,30
16,3.428501653671265,1.0,0.0,0.9671589308242263,0.9479232328852446,1.3871924744004704,30
17,3.3602610111236593,1.0,0.0,0.966796478943235,0.9470455017923858,1.394873176178428,30
18,3.3455054283142096,1.0,0.0,0.9661660086020079,0.9457095783001553,1.4060698137095413,30
19,3.4241649150848392,1.0,0.0,0.9663380332678041,0.946089079885334,1.4033807764680069,30
