epoch,mia_threshold_tau,mia_recall,exact_match,avg_counterfactual_score,avg_contextual_score,avg_perplexity,n_train_samples
0,0.09533433914184572,0.9,0.0,0.04988266735290677,0.04927729405393832,290.64182953777305,30
1,0.05259642601013186,1.0,0.0,0.09002137232200856,0.05579569709202673,279.3227892891629,30
2,0.05372810363769541,1.0,0.0,0.12207249368416208,0.05966880562874665,275.2566421632851,30
3,0.009947443008422954,1.0,0.0,0.1554387133351246,0.06787740528984128,266.0368786686175,30
4,0.07168879508972187,1.0,0.0,0.18246190031986606,0.07542354192550986,260.01817941623995,30
5,0.05853056907653829,1.0,0.0,0.208018517294063,0.08186990868327366,249.72640275555452,30
6,0.10255579948425295,1.0,0.0,0.22863643066408168,0.08863132170050748,240.26780035787525,30
7,0.11692433357238777,1.0,0.0,0.2507173554085737,0.09881410486188386,225.42992945391012,30
8,0.1107948780059815,1.0,0.0,0.2670805519606511,0.10623528603243883,213.8114717840475,30
9,0.1155655384063721,1.0,0.0,0.2811728921027105,0.1139805832181652,202.52563258664244,30
10,0.12285714149475102,1.0,0.0,0.2953965854570954,0.12288622913661063,190.40055446263892,30
11,0.1266464710235597,1.0,0.0,0.3062744805552465,0.13017350066335714,180.44132113312205,30
12,0.07106852531433114,1.0,0.0,0.3141608759563242,0.13766675986312618,170.29951070838462,30
13,0.1431940078735352,1.0,0.0,0.3231690299966663,0.14353185054952097,162.53837152704298,30
14,0.09603877067565927,1.0,0.0,0.32856553591440746,0.14821797772234538,157.614784771167,30
15,0.12292881011962897,1.0,0.0,0.33308935465630124,0.15161871744941674,153.13127283238197,30
16,0.12297263145446703,1.0,0.0,0.3369640769703406,0.15484030072394167,149.72474624599548,30
17,0.11877403259277351,1.0,0.0,0.33840145597752785,0.15607159601785406,148.62052936120625,30
18,0.059429788589477735,1.0,0.0,0.3384058817378887,0.15578155024949694,149.06772932936803,30
19,0.07022194862365738,1.0,0.0,0.33913887973258794,0.15591756155223574,148.86802482073747,30
