epoch,mia_threshold_tau,mia_recall,exact_match,avg_counterfactual_score,avg_contextual_score,avg_perplexity,n_train_samples
0,0.14730544090270914,0.16666666666666666,0.0,0.014886226445187651,0.011613690013314283,205.58293417156085,30
1,0.15240373611450198,0.1,0.0,0.013416601536744451,0.005691906844479353,215.44414940841355,30
2,0.12108116149902345,0.13333333333333333,0.0,0.010583093063550554,0.005211733390559392,224.140879804799,30
3,0.19058232307434084,0.2,0.0,0.02337257031185894,0.006184588148999389,222.75883460345088,30
4,0.17818474769592285,0.23333333333333334,0.0,0.02114314432753711,0.005776182209852728,223.36744471122216,30
5,0.24009604454040528,0.1,0.0,0.021470352592955433,0.006190945822875897,224.80991093492887,30
6,0.19495081901550296,0.26666666666666666,0.0,0.02271867895671639,0.0070730562262715365,224.61125775867183,30
7,0.19794526100158694,0.2,0.0,0.023933007291648302,0.007176902289829104,227.24615173471744,30
8,0.23091688156127932,0.16666666666666666,0.0,0.027013903727085932,0.006172808807279286,232.77453717538052,30
9,0.234641695022583,0.16666666666666666,0.0,0.02415755454351502,0.007889936752788736,231.6250088199792,30
10,0.2364001274108887,0.13333333333333333,0.0,0.02317189832499985,0.008277411503774514,231.59197083340777,30
11,0.3008444786071778,0.13333333333333333,0.0,0.024653492161727558,0.006406045559801812,237.63681884431105,30
12,0.2796732902526856,0.2,0.0,0.030764705085135607,0.008336461387084227,232.24998141585246,30
13,0.25495343208313,0.16666666666666666,0.0,0.028366897728797223,0.007281111915968561,233.9349872199784,30
14,0.3147287368774415,0.16666666666666666,0.0,0.029072125710525164,0.008538549103391215,233.1548704131249,30
15,0.3073065757751466,0.13333333333333333,0.0,0.025303727643030446,0.007302705249820008,239.22164802972213,30
16,0.31743302345275887,0.13333333333333333,0.0,0.027794343202557935,0.007688452559657458,238.69796310900338,30
17,0.3224870681762695,0.13333333333333333,0.0,0.027225057320382846,0.008444331391496569,237.51905617350016,30
18,0.3486100196838372,0.1,0.0,0.028110805593650624,0.008347211925576272,237.10828556165677,30
19,0.34597191810607925,0.13333333333333333,0.0,0.029551743122904584,0.00800140403236167,237.21792078075066,30
